,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Setd1a,-0.7357107,,,0.5542778998118347,0.9997855060172393,,-0.7357107
Ppp2cb,-0.4046308,,,0.5542778998118347,0.9997855060172393,,-0.4046308
Apmap,-0.33673403,,,0.5542778998118347,0.9997855060172393,,-0.33673403
Nek1,-0.5256772,,,0.5537232095881599,0.9997855060172393,,-0.5256772
D430042O09Rik,-0.5019671,,,0.5537232095881599,0.9997855060172393,,-0.5019671
Fbxl8,-0.83648974,,,0.5537232095881599,0.9997855060172393,,-0.83648974
Gm37494,-0.50530183,,,0.5531687913591737,0.9997855060172393,,-0.50530183
Alkbh1,-0.32517982,,,0.5531687913591737,0.9997855060172393,,-0.32517982
1110065P20Rik,-0.15411021,,,0.5531687913591737,0.9997855060172393,,-0.15411021
Fam221a,-0.31796867,,,0.5531687913591737,0.9997855060172393,,-0.31796867
Klf11,-0.35050777,,,0.5531687913591737,0.9997855060172393,,-0.35050777
Cd59a,-0.3983676,,,0.5531687913591737,0.9997855060172393,,-0.3983676
March9,-0.26665926,,,0.5531687913591737,0.9997855060172393,,-0.26665926
Kat5,-0.50574327,,,0.5520607718718065,0.9997855060172393,,-0.50574327
Snrpd1,-0.11613116,,,0.5520607718718065,0.9997855060172393,,-0.11613116
Gnaq,-0.19313957,,,0.5520607718718065,0.9997855060172393,,-0.19313957
Tyw5,-0.5454743,,,0.5520607718718065,0.9997855060172393,,-0.5454743
0610040B10Rik,-0.6102191,,,0.5520607718718065,0.9997855060172393,,-0.6102191
Tet2,-0.54747844,,,0.5520607718718065,0.9997855060172393,,-0.54747844
Adamtsl5,-0.80474114,,,0.5515071711054587,0.9997855060172393,,-0.80474114
Znrf3,-0.5805543,,,0.5515071711054587,0.9997855060172393,,-0.5805543
C2cd3,-0.31095484,,,0.5515071711054587,0.9997855060172393,,-0.31095484
Tmem38b,-0.2978599,,,0.5509538433178648,0.9997855060172393,,-0.2978599
Zfp617,-0.6874124,,,0.5509538433178648,0.9997855060172393,,-0.6874124
Rnf13,-0.46140653,,,0.5509538433178648,0.9997855060172393,,-0.46140653
Pdzd11,-0.18055679,,,0.5509538433178648,0.9997855060172393,,-0.18055679
Strip1,-0.30819824,,,0.5509538433178648,0.9997855060172393,,-0.30819824
Sgf29,-0.2790919,,,0.5504007887538036,0.9997855060172393,,-0.2790919
Phc3,-0.8752316,,,0.5504007887538036,0.9997855060172393,,-0.8752316
Fam120b,-0.33458838,,,0.5498480076575583,0.9997855060172393,,-0.33458838
Camk2g,-0.47420537,,,0.5498480076575583,0.9997855060172393,,-0.47420537
Zfp398,-0.3668239,,,0.5498480076575583,0.9997855060172393,,-0.3668239
Frs3,-0.45759457,,,0.5498480076575583,0.9997855060172393,,-0.45759457
Akap8,-0.41359568,,,0.5498480076575583,0.9997855060172393,,-0.41359568
Foxo3,-0.5429124,,,0.5487432668431667,0.9997855060172393,,-0.5429124
Gm9493,-0.16830534,,,0.5487432668431667,0.9997855060172393,,-0.16830534
B4galt5,-0.59638715,,,0.5481913076111062,0.9997855060172393,,-0.59638715
Psmg1,-0.31202805,,,0.547639622819032,0.9997855060172393,,-0.31202805
Tmco1,-0.19240263,,,0.547639622819032,0.9997855060172393,,-0.19240263
Supv3l1,-0.8852962,,,0.547088212708745,0.9997855060172393,,-0.8852962
Rwdd4a,-0.18987899,,,0.547088212708745,0.9997855060172393,,-0.18987899
Bckdhb,-0.5399487,,,0.5465370775215491,0.9997855060172393,,-0.5399487
Lancl2,-0.7306316,,,0.5465370775215491,0.9997855060172393,,-0.7306316
Ankrd27,-0.667015,,,0.5459862174982509,0.9997855060172393,,-0.667015
Wrap53,-0.9216955,,,0.5459862174982509,0.9997855060172393,,-0.9216955
Dnajc10,-0.20761432,,,0.5454356328791592,0.9997855060172393,,-0.20761432
Polr2a,-0.26736134,,,0.5454356328791592,0.9997855060172393,,-0.26736134
Zhx3,-0.4244601,,,0.5454356328791592,0.9997855060172393,,-0.4244601
Rpgrip1l,-0.9463475,,,0.5448853239040847,0.9997855060172393,,-0.9463475
Clybl,-0.5200087,,,0.5448853239040847,0.9997855060172393,,-0.5200087
