,logFC,P.Value,adj.P.Val
Rsrc1,0.028090622,0.9067130441832035,1.0
Slc38a5,0.0,1.0,1.0
Phyh,0.018131455,0.9070487189491073,1.0
Kirrel,0.0,1.0,1.0
Aplp2,0.020511528,0.9072811671012403,1.0
Was,0.0,1.0,1.0
Dusp5,0.075522766,0.9073954869484082,1.0
Gm14820,0.0,1.0,1.0
9030624J02Rik,0.033037808,0.9074319750956081,1.0
Gata1,0.0,1.0,1.0
Ces1e,0.040817782,0.907605441968257,1.0
Eras,0.0,1.0,1.0
Cdnf,0.20159933,0.9076798981707569,1.0
Nudt10,0.0,1.0,1.0
Erc2,0.11504987,0.9079491801723858,1.0
Dtx1,0.0,1.0,1.0
Calm2,0.008926653,0.9080497058068525,1.0
Oas3,0.0,1.0,1.0
Slc44a3,0.025216613,0.9081603705439143,1.0
Insrr,0.0,1.0,1.0
Hist1h3c,0.07296585,0.9084067369370694,1.0
Wdr66,0.0,1.0,1.0
Lipg,0.054883614,0.9084327789615619,1.0
Sh2d2a,0.0,1.0,1.0
Stat5a,0.060478393,0.9092126606368002,1.0
Rbbp8nl,0.0,1.0,1.0
Trappc10,0.028590571,0.9092434511078801,1.0
Gm15747,0.0,1.0,1.0
Kdelr2,0.015048412,0.9093386570122597,1.0
B3gnt4,0.0,1.0,1.0
Smpd1,0.05485568,0.9100135242392571,1.0
Gm12888,0.0,1.0,1.0
Rac2,0.18513635,0.9102880507752438,1.0
Hcar2,0.0,1.0,1.0
Dnmt3bos,0.14007272,0.9104175943103227,1.0
Hcar1,0.0,1.0,1.0
Pkig,0.014375178,0.9104363521054862,1.0
Hrh3,0.0,1.0,1.0
Rps11,0.0030218044,0.9104515848422341,1.0
Col9a2,0.0,1.0,1.0
2900093K20Rik,0.047978025,0.9106454598007092,1.0
Gm16001,0.0,1.0,1.0
Ccng2,0.05604049,0.9110178796801894,1.0
Rims3,0.0,1.0,1.0
Gk,0.038147785,0.9110619101729548,1.0
Rilpl1,0.0,1.0,1.0
2310068J16Rik,0.08206226,0.9110854017180658,1.0
Kcnq4,0.0,1.0,1.0
Mmachc,0.054208018,0.9112957775647417,1.0
Dnah10,0.0,1.0,1.0
Trim44,0.04688221,0.911375653985572,1.0
Phactr3,0.0,1.0,1.0
Vps54,0.032572374,0.9115602486217478,1.0
Gm42637,0.0,1.0,1.0
Mrpl53,0.09853965,0.9119994466372668,1.0
Gm43409,0.0,1.0,1.0
Atp6v1b2,0.02347281,0.9122031524479334,1.0
Col9a3,0.0,1.0,1.0
Cldn4,0.1542423,0.9124139475525657,1.0
Oas1d,0.0,1.0,1.0
Hist1h3d,0.07746416,0.9127872275811748,1.0
Ntrk1,0.0,1.0,1.0
Snhg9,0.035427622,0.912818619176179,1.0
Rph3a,0.0,1.0,1.0
Ifrd2,0.020585993,0.9130779156350665,1.0
Heyl,0.0,1.0,1.0
Treml2,0.1921859,0.9131538896665155,1.0
Gm42918,0.0,1.0,1.0
Atp6v1b1,0.2237793,0.9132535364605694,1.0
Gm16552,0.0,1.0,1.0
Slc10a5,0.06480076,0.9134152030667275,1.0
RP23-138J20.8,0.0,1.0,1.0
Sac3d1,0.026332397,0.9137339313227074,1.0
Zbtb46,0.0,1.0,1.0
Cenpi,0.13841726,0.9139113653971938,1.0
Cux2,0.0,1.0,1.0
Gm11724,0.17689985,0.9142030180632955,1.0
Lime1,0.0,1.0,1.0
Alms1,0.09250434,0.914233814114225,1.0
Stmn3,0.0,1.0,1.0
Rhpn2,0.022495735,0.9143856602387872,1.0
Fcrl5,0.0,1.0,1.0
Bbs7,0.12788236,0.9146338098947111,1.0
Oxct2b,0.0,1.0,1.0
Cdc25b,0.05135145,0.9147610500101989,1.0
BC051628,0.0,1.0,1.0
Afap1l2,0.2197478,0.9147951821579141,1.0
Col20a1,0.0,1.0,1.0
1190005I06Rik,0.06846462,0.9148738258883586,1.0
Gm14341,0.0,1.0,1.0
Efna2,0.18632686,0.9148729711143032,1.0
Nkain4,0.0,1.0,1.0
Sec62,0.014746332,0.9149496717935047,1.0
Gm38102,0.0,1.0,1.0
Gmip,0.070344925,0.915014114030543,1.0
Bhlhe23,0.0,1.0,1.0
Lgals12,0.052259896,0.9153791378125022,1.0
Myo1h,0.0,1.0,1.0
Inpp5f,0.07042078,0.9154692632377849,1.0
Nyx,0.0,1.0,1.0
Vamp4,0.033317264,0.9160527929589908,1.0
Svop,0.0,1.0,1.0
Scnn1a,0.094029225,0.9163026938409459,1.0
Npy2r,0.0,1.0,1.0
Zdhhc20,0.019714896,0.9163346782913472,1.0
Ccdc160,0.0,1.0,1.0
Ubiad1,0.060269948,0.9163942018913053,1.0
Rbm46,0.0,1.0,1.0
Gm14286,0.10430088,0.9164095101638703,1.0
Hs6st2,0.0,1.0,1.0
Cul9,0.1300654,0.9166730698795066,1.0
Ptpn13,0.0,1.0,1.0
Mtx1,0.01802825,0.9168568219878377,1.0
Rab33a,0.0,1.0,1.0
Mbd4,0.08917259,0.9169286679004459,1.0
Gm17660,0.0,1.0,1.0
Atp13a1,0.023491295,0.9172632215460214,1.0
9530027J09Rik,0.0,1.0,1.0
Cap1,0.027922232,0.9174919875348312,1.0
Abcg3,0.0,1.0,1.0
Kctd6,0.043210227,0.9178168396509178,1.0
Sash3,0.0,1.0,1.0
Camk2d,0.014720286,0.9184231156286419,1.0
Gbp8,0.0,1.0,1.0
Pde9a,0.029826935,0.9187461196823429,1.0
Gbp9,0.0,1.0,1.0
Trim41,0.032651845,0.9188837885096808,1.0
Gbp4,0.0,1.0,1.0
Aldoc,0.058879104,0.9189709048054286,1.0
Gm42749,0.0,1.0,1.0
Zfp35,0.041581154,0.9191385350188597,1.0
Smarca1,0.0,1.0,1.0
Nr2f6,0.017213069,0.9192490946984202,1.0
Gm28050,0.0,1.0,1.0
Paqr7,0.039816476,0.919407023110129,1.0
Gm43419,0.0,1.0,1.0
Fbrs,0.037952915,0.9196367410963139,1.0
Tgfbr3,0.0,1.0,1.0
Ipo11,0.03651126,0.9197185296270721,1.0
Gm29707,0.0,1.0,1.0
A530020G20Rik,0.104308605,0.919975712903063,1.0
Tekt2,0.0,1.0,1.0
Snx9,0.021273913,0.9202482384739682,1.0
Gm42669,0.0,1.0,1.0
Papd5,0.034767874,0.9204906752225556,1.0
Gucy1a3,0.0,1.0,1.0
Rnf38,0.032697253,0.9206008943145918,1.0
Fgf13,0.0,1.0,1.0
Hars2,0.030628186,0.9210335251557178,1.0
C87414,0.0,1.0,1.0
Wls,0.021866424,0.9212490729845781,1.0
AA792892,0.0,1.0,1.0
Metrnl,0.018810904,0.9214712472830362,1.0
Cxcl13,0.0,1.0,1.0
Slc50a1,0.022883138,0.9223682892810243,1.0
Arhgef6,0.0,1.0,1.0
1110035H17Rik,0.032746162,0.9224641099835506,1.0
Cd40lg,0.0,1.0,1.0
Traf3ip1,0.043447636,0.9225771913327747,1.0
Gm14718,0.0,1.0,1.0
Zrsr1,0.08290947,0.9233506458783373,1.0
Prdm8,0.0,1.0,1.0
Med27,0.027524011,0.9236089406264373,1.0
Vgll1,0.0,1.0,1.0
Ptcd3,0.021848066,0.9239274148093646,1.0
Adgrg4,0.0,1.0,1.0
Wdr26,0.019361243,0.9241211908809457,1.0
Mtap7d3,0.0,1.0,1.0
Gm26881,0.15528435,0.9241544081766235,1.0
Gm648,0.0,1.0,1.0
Ubash3b,0.11576853,0.9242644756609419,1.0
Zfp449,0.0,1.0,1.0
Nf2,0.024328994,0.9242982211741397,1.0
Gm43251,0.0,1.0,1.0
4632415L05Rik,0.034227256,0.9249952387681267,1.0
Xlr,0.0,1.0,1.0
Tmub1,0.021139335,0.9250225199765784,1.0
A930011G23Rik,0.0,1.0,1.0
Tinagl1,0.040128585,0.9253728662275997,1.0
Tmem150c,0.0,1.0,1.0
Ccdc115,0.019657228,0.9254156992520741,1.0
Tenm1,0.0,1.0,1.0
Rmdn2,0.14766337,0.9254794366089292,1.0
Sh2d1a,0.0,1.0,1.0
Ppfibp1,0.061345078,0.9256871070648975,1.0
Gm37933,0.0,1.0,1.0
Swi5,0.006848651,0.9257413017431866,1.0
Gm43136,0.0,1.0,1.0
C4bp,0.07602468,0.9257880918218946,1.0
Timp1,0.0,1.0,1.0
Inpp5b,0.0315003,0.9258683499663461,1.0
Syn1,0.0,1.0,1.0
Gm8909,0.11606352,0.9259177469067998,1.0
A630023P12Rik,0.0,1.0,1.0
Pes1,0.016614825,0.9260232483870323,1.0
Galnt9,0.0,1.0,1.0
Ubr4,0.021076677,0.9261092506546791,1.0
Gm15559,0.0,1.0,1.0
Pigm,0.03481139,0.9261311127661,1.0
Slc9a7,0.0,1.0,1.0
Ctif,0.06678275,0.9261380433184045,1.0
Chst7,0.0,1.0,1.0
Wdr38,0.10246012,0.9265945877043253,1.0
Maneal,0.0,1.0,1.0
Zfp445,0.10505059,0.9267119541752746,1.0
Gm43118,0.0,1.0,1.0
Snx7,0.014623646,0.9273017511486055,1.0
Efhc2,0.0,1.0,1.0
Zfp729a,0.055843838,0.9273043779154957,1.0
Cryba4,0.0,1.0,1.0
Tcea3,0.015576934,0.9273698650789366,1.0
Tmem154,0.0,1.0,1.0
Nxf1,0.011924498,0.9273653834831648,1.0
Sez6l,0.0,1.0,1.0
Rhobtb3,0.056142297,0.927751538397136,1.0
Myo18b,0.0,1.0,1.0
Rbbp5,0.033928104,0.9283214860452844,1.0
Wscd2,0.0,1.0,1.0
Gm5239,0.07063664,0.9283163749684977,1.0
Gpr82,0.0,1.0,1.0
AW209491,0.027464988,0.9287417472446068,1.0
Gpr34,0.0,1.0,1.0
Zfp593,0.022273082,0.928779220312055,1.0
P2rx2,0.0,1.0,1.0
Raet1e,0.059708994,0.9288277101071007,1.0
Plcxd1,0.0,1.0,1.0
Hist2h3c2,0.07210983,0.9289652885066071,1.0
Gm26692,0.0,1.0,1.0
Ankrd13a,0.014914381,0.9294530156395665,1.0
Gm17655,0.0,1.0,1.0
Polh,0.15416338,0.9296823626955792,1.0
4930428O21Rik,0.0,1.0,1.0
Urod,0.015882818,0.9297759417520357,1.0
Gm7598,0.0,1.0,1.0
Xxylt1,0.08285731,0.9299933675673018,1.0
Tmem255a,0.0,1.0,1.0
Mrgbp,0.026768995,0.930452241911093,1.0
Fgg,0.0,1.0,1.0
9530082P21Rik,0.054099556,0.9304901143450917,1.0
Rhox8,0.0,1.0,1.0
Rassf8,0.17884079,0.9304989384437781,1.0
Akap14,0.0,1.0,1.0
Dok4,0.020766001,0.9312684310930505,1.0
Gm43082,0.0,1.0,1.0
Gm4799,0.024633372,0.9313645250808973,1.0
Cplx1,0.0,1.0,1.0
Arpc5l,0.012344311,0.9314862171595664,1.0
Sowahd,0.0,1.0,1.0
Sprr2a1,0.1411936,0.9317627416874903,1.0
Fgb,0.0,1.0,1.0
G2e3,0.048262443,0.9320481581758909,1.0
Slc26a1,0.0,1.0,1.0
Uba7,0.04733995,0.9321058413579442,1.0
Sfrp2,0.0,1.0,1.0
Phf13,0.06387742,0.9322302997620633,1.0
Gm4907,0.0,1.0,1.0
Fam185a,0.03359684,0.932403015175401,1.0
Gm26771,0.0,1.0,1.0
Mpzl1,0.020792559,0.932809842543499,1.0
Zfp300,0.0,1.0,1.0
Gnl1,0.026260152,0.9328894972811167,1.0
Gm26779,0.0,1.0,1.0
Btbd10,0.04425337,0.9330486200531846,1.0
Gm37240,0.0,1.0,1.0
Asrgl1,0.051917106,0.9336691451914514,1.0
Gm14412,0.0,1.0,1.0
5033430I15Rik,0.06620374,0.9341394795184732,1.0
Tmem132b,0.0,1.0,1.0
Taf9b,0.13532229,0.934239454693789,1.0
Tmem132c,0.0,1.0,1.0
Magi3,0.025678635,0.9344751289506528,1.0
Flt1,0.0,1.0,1.0
Rfx1,0.041217767,0.9345102957264682,1.0
Mmp24,0.0,1.0,1.0
Pus7l,0.04822454,0.9345514048801634,1.0
Gm36186,0.0,1.0,1.0
Ccar2,0.024982775,0.934599813705832,1.0
Procr,0.0,1.0,1.0
1110059G10Rik,0.017365323,0.93474819698607,1.0
Gm15408,0.0,1.0,1.0
Ptov1,0.015513951,0.9348616914671322,1.0
Gm43332,0.0,1.0,1.0
Mro,0.044006824,0.9349043572087573,1.0
Gm12828,0.0,1.0,1.0
Bcl7c,0.0138874585,0.9349186993278324,1.0
a,0.0,1.0,1.0
Chkb,0.017282696,0.9350277615145552,1.0
Gm29264,0.0,1.0,1.0
Slc4a7,0.026156614,0.9352186853507984,1.0
Medag,0.0,1.0,1.0
Sertad4,0.10864611,0.9353511448744674,1.0
Tex26,0.0,1.0,1.0
Cerk,0.024187796,0.9357487257325234,1.0
Gm43153,0.0,1.0,1.0
Ctr9,0.020333558,0.9358780661195065,1.0
Rxfp2,0.0,1.0,1.0
Il33,0.09701585,0.93603550915481,1.0
Gm12843,0.0,1.0,1.0
Phka2,0.04300769,0.9363282076990055,1.0
Gm42529,0.0,1.0,1.0
Abcc8,0.16372253,0.9363351135370857,1.0
Gm14198,0.0,1.0,1.0
Klhl26,0.04152008,0.9364787996483551,1.0
Gm1661,0.0,1.0,1.0
Smu1,0.01271988,0.9368873758481226,1.0
Kl,0.0,1.0,1.0
Rpl24,0.002682617,0.9369431151569232,1.0
B4galt2,0.0,1.0,1.0
Plekha8,0.021459078,0.9372096824149019,1.0
Spag4,0.0,1.0,1.0
Snx18,0.028460527,0.9376059700213565,1.0
4930519P11Rik,0.0,1.0,1.0
Lats1,0.020607648,0.9377500088147361,1.0
D5Ertd605e,0.0,1.0,1.0
Lrrc48,0.060920313,0.9378289091832589,1.0
Tox2,0.0,1.0,1.0
Smarcad1,0.021260502,0.9380185456458237,1.0
Gm826,0.0,1.0,1.0
Hsd17b13,0.023580058,0.9382495506469021,1.0
Nptx2,0.0,1.0,1.0
Tex264,0.015212624,0.938342981760246,1.0
Tmem130,0.0,1.0,1.0
Atg4b,0.017522475,0.9383673609424777,1.0
1700060C20Rik,0.0,1.0,1.0
Lias,0.016313054,0.9383769116941326,1.0
D630003M21Rik,0.0,1.0,1.0
Gm4978,0.057687372,0.9385207837935762,1.0
Nnat,0.0,1.0,1.0
Mrpl57,0.007934795,0.9388878903781459,1.0
Artn,0.0,1.0,1.0
Ahcyl2,0.0119143715,0.9389077814498215,1.0
Zscan25,0.0,1.0,1.0
Fhad1,0.08038726,0.9389594860163784,1.0
Cyp3a44,0.0,1.0,1.0
Rcan1,0.039814886,0.9389800931253252,1.0
Cyp3a11,0.0,1.0,1.0
Arfgef2,0.02560021,0.9391262130209821,1.0
Cyp3a59,0.0,1.0,1.0
Mki67,0.021141995,0.9392638998589169,1.0
Rxfp4,0.0,1.0,1.0
Eapp,0.013606625,0.9393790246306403,1.0
Myl9,0.0,1.0,1.0
Gpc4,0.026267568,0.9398874463421737,1.0
Gm28036,0.0,1.0,1.0
Mapk1ip1l,0.01335041,0.9399970389298452,1.0
Cpne1,0.0,1.0,1.0
Cdk17,0.07023435,0.9401506503479076,1.0
Flt3,0.0,1.0,1.0
Rilp,0.036978196,0.9402097848174283,1.0
Vmn2r18,0.0,1.0,1.0
Uhrf2,0.01673551,0.9403235868803259,1.0
1700003F12Rik,0.0,1.0,1.0
Zkscan1,0.01646888,0.9405119389342834,1.0
Gm17135,0.0,1.0,1.0
Jak3,0.06605021,0.940575592895698,1.0
Wnt2,0.0,1.0,1.0
Cnnm3,0.034371123,0.9408080978394728,1.0
Gm15594,0.0,1.0,1.0
Ahi1,0.12902868,0.9411714638551829,1.0
Gm26809,0.0,1.0,1.0
2410089E03Rik,0.07629061,0.9411879364146506,1.0
Cst7,0.0,1.0,1.0
Efnb3,0.09531811,0.9414984456191089,1.0
Zfp345,0.0,1.0,1.0
Zdhhc1,0.07455565,0.9415818934514095,1.0
Gm42582,0.0,1.0,1.0
Vps37b,0.026993075,0.9419727282123326,1.0
Gm3289,0.0,1.0,1.0
Muc3a,0.026237687,0.9420528118006293,1.0
Cd93,0.0,1.0,1.0
Psph,0.023350809,0.9422342318801905,1.0
6430503K07Rik,0.0,1.0,1.0
Cln8,0.03203307,0.942396093627065,1.0
Nkx2-2os,0.0,1.0,1.0
Rab4b,0.06307987,0.9425476918874203,1.0
Aass,0.0,1.0,1.0
Ing2,0.019452246,0.9427019230744462,1.0
Rnf148,0.0,1.0,1.0
Ttf2,0.040716268,0.9428404063071015,1.0
A930019D19Rik,0.0,1.0,1.0
Zdhhc15,0.07144544,0.942965608301491,1.0
Gm43713,0.0,1.0,1.0
Btnl4,0.0454733,0.9433795840427119,1.0
Ptch2,0.0,1.0,1.0
Rilpl2,0.014724066,0.943606404483833,1.0
Iqub,0.0,1.0,1.0
Zfp287,0.12369964,0.9436240117781555,1.0
6530409C15Rik,0.0,1.0,1.0
Man2b1,0.015071996,0.9437302958593564,1.0
Gm5535,0.0,1.0,1.0
Baz2b,0.012468282,0.9439423386925379,1.0
Gm26681,0.0,1.0,1.0
Fitm2,0.02829028,0.9447183628359735,1.0
Rspo4,0.0,1.0,1.0
Hist1h1e,0.023744123,0.9447203004557467,1.0
Necab3,0.0,1.0,1.0
Abcb7,0.018601269,0.9448841014208192,1.0
Tcf15,0.0,1.0,1.0
Npm3,0.008386028,0.9450733429667616,1.0
Gm17146,0.0,1.0,1.0
Leng1,0.017739475,0.9450930877450237,1.0
Gm43986,0.0,1.0,1.0
Mre11a,0.03165445,0.9452587092174605,1.0
Tspyl3,0.0,1.0,1.0
Zfp599,0.04092685,0.9454562951411768,1.0
Cox4i2,0.0,1.0,1.0
Xaf1,0.043516506,0.9454632120935655,1.0
Dync1i1,0.0,1.0,1.0
Tmem70,0.009653475,0.9455721512466644,1.0
1700030C14Rik,0.0,1.0,1.0
Slc33a1,0.018085124,0.9456309384897894,1.0
Defb36,0.0,1.0,1.0
Tbc1d2b,0.045304403,0.9456375809751534,1.0
Gm19272,0.0,1.0,1.0
Fam208b,0.030577265,0.9460272528697895,1.0
Defb19,0.0,1.0,1.0
Psmg2,0.013765338,0.9461239540109248,1.0
Col28a1,0.0,1.0,1.0
Lars,0.015381607,0.9462552484150992,1.0
Nxph1,0.0,1.0,1.0
1810010H24Rik,0.08393305,0.9464683130231377,1.0
Thsd7a,0.0,1.0,1.0
Tmem147os,0.1170959,0.9466881079697912,1.0
Vwde,0.0,1.0,1.0
Fbxw9,0.022023307,0.9470390253789723,1.0
Gpr85,0.0,1.0,1.0
P4hb,0.0064868806,0.9471114976283352,1.0
Foxp2,0.0,1.0,1.0
Ppp1r13b,0.022665221,0.9472080819036328,1.0
Gm4876,0.0,1.0,1.0
Ptprk,0.013804876,0.9472692694657211,1.0
Cav2,0.0,1.0,1.0
Plxna3,0.108475246,0.947301706954389,1.0
Gm42421,0.0,1.0,1.0
Jkamp,0.017467171,0.9479260343833344,1.0
2310001K24Rik,0.0,1.0,1.0
Fzd4,0.069239624,0.9481177807040501,1.0
Gm14306,0.0,1.0,1.0
Cntrob,0.043838546,0.9487840360553463,1.0
Nespas,0.0,1.0,1.0
Map3k14,0.032537293,0.9491075978436971,1.0
Ermap,0.0,1.0,1.0
Gm12840,0.06545626,0.9495962550945607,1.0
Eln,0.0,1.0,1.0
Eef1e1,0.011189338,0.9497393701125574,1.0
Cldn13,0.0,1.0,1.0
Dok3,0.11138404,0.9497592946263604,1.0
Gm3764,0.0,1.0,1.0
Eml2,0.021529598,0.9499150431378072,1.0
Spo11,0.0,1.0,1.0
Cdk6,0.014227585,0.9501209157187394,1.0
Gm43500,0.0,1.0,1.0
Lekr1,0.03430955,0.9504173503163997,1.0
Cass4,0.0,1.0,1.0
Cacnb4,0.10744571,0.9510813151167294,1.0
Gm16796,0.0,1.0,1.0
Nfx1,0.014851059,0.9514632694796386,1.0
Gm12867,0.0,1.0,1.0
Jun,0.02420287,0.9516085626881223,1.0
Fkbp6,0.0,1.0,1.0
Eftud2,0.014459493,0.9516936255338353,1.0
E130018N17Rik,0.0,1.0,1.0
Brd2,0.009527945,0.9518540496632628,1.0
Hip1,0.0,1.0,1.0
Ckb,0.011738473,0.9521961604073925,1.0
Ccl24,0.0,1.0,1.0
Myzap,0.031737942,0.9523497991494675,1.0
Fam65c,0.0,1.0,1.0
Taf2,0.020043598,0.9528804742206425,1.0
Srrm3,0.0,1.0,1.0
Hist1h2ae,0.021229373,0.9539420370886822,1.0
Gm14319,0.0,1.0,1.0
Gamt,0.023982974,0.954089423395372,1.0
A530013C23Rik,0.0,1.0,1.0
Derl1,0.008423511,0.9541415683895033,1.0
Gm10369,0.0,1.0,1.0
Gm10282,0.032479282,0.9541651037674237,1.0
Gm42884,0.0,1.0,1.0
Dhx16,0.017684013,0.9541803843690111,1.0
Gm43604,0.0,1.0,1.0
Sh3bp2,0.04227141,0.9542517642023953,1.0
Gm42882,0.0,1.0,1.0
Lyrm5,0.0148962075,0.9544232996955629,1.0
5930412G12Rik,0.0,1.0,1.0
Tab2,0.012247605,0.9546441175049276,1.0
Gm14434,0.0,1.0,1.0
Txndc17,0.0052137263,0.9546853154357264,1.0
Nes,0.0,1.0,1.0
6330408A02Rik,0.04510353,0.954833058224677,1.0
Gm14435,0.0,1.0,1.0
Zglp1,0.1050922,0.954852296103248,1.0
2210418O10Rik,0.0,1.0,1.0
2010320M18Rik,0.012243042,0.9549442256776581,1.0
Adgrd1,0.0,1.0,1.0
2010103J01Rik,0.027844204,0.9552034343044492,1.0
Gm14288,0.0,1.0,1.0
Papd4,0.017849578,0.9553380255024764,1.0
AI849053,0.0,1.0,1.0
Etv5,0.07112335,0.9557213751733504,1.0
Gm8923,0.0,1.0,1.0
Zfp661,0.040453833,0.9557781519656432,1.0
Rimkla,0.0,1.0,1.0
Cog2,0.018142143,0.9559023912726572,1.0
Ccdc30,0.0,1.0,1.0
Lockd,0.017752517,0.9561761453716834,1.0
Gm14443,0.0,1.0,1.0
Rnf44,0.014180401,0.9562351521389933,1.0
Zfp831,0.0,1.0,1.0
Zfp202,0.066340126,0.9563460134272218,1.0
Wbscr17,0.0,1.0,1.0
Stra13,0.006938905,0.956679314024491,1.0
Gm42624,0.0,1.0,1.0
Zfp780b,0.02232811,0.9568118803836694,1.0
Gm15627,0.0,1.0,1.0
Zfp672,0.015862467,0.956977702814291,1.0
Ncf1,0.0,1.0,1.0
Gtf3c4,0.02209907,0.9572230713102203,1.0
Snai1,0.0,1.0,1.0
Ctdspl,0.016274398,0.9573771261770957,1.0
Kcnb1,0.0,1.0,1.0
1300002E11Rik,0.011178237,0.9575645781862452,1.0
Ankrd61,0.0,1.0,1.0
Gsdmd,0.016225284,0.9579052749214649,1.0
Chst12,0.0,1.0,1.0
Pyroxd2,0.019958094,0.9581181583168336,1.0
Gm43703,0.0,1.0,1.0
Dtymk,0.008426889,0.9582953114065422,1.0
Wfdc9,0.0,1.0,1.0
Pot1b,0.032297913,0.958669137000701,1.0
Wfdc16,0.0,1.0,1.0
Rbm5,0.009274773,0.9588373965380714,1.0
Wfdc6b,0.0,1.0,1.0
Capn9,0.08964836,0.9592958667361237,1.0
Wfdc8,0.0,1.0,1.0
Clca3a2,0.02375033,0.9593308700700904,1.0
Sdk1,0.0,1.0,1.0
Sema6b,0.046212092,0.9600536064653735,1.0
Matn4,0.0,1.0,1.0
Mafb,0.08808498,0.9600692338113797,1.0
Slpi,0.0,1.0,1.0
Hprt,0.006556544,0.9602289998555944,1.0
Radil,0.0,1.0,1.0
Pycard,0.0059522265,0.960899180884851,1.0
Papolb,0.0,1.0,1.0
Ewsr1,0.006739014,0.9610129318200324,1.0
Wfdc12,0.0,1.0,1.0
Cflar,0.012031666,0.9610179425577258,1.0
Mmd2,0.0,1.0,1.0
Pdia5,0.017496144,0.9611475047601936,1.0
Fscn1,0.0,1.0,1.0
Kptn,0.018873785,0.9613581026031643,1.0
Bglap,0.0,1.0,1.0
Nol9,0.017509868,0.9613865185990405,1.0
BC030343,0.0,1.0,1.0
Unc13a,0.06132642,0.9614631849000308,1.0
Grid2ip,0.0,1.0,1.0
Ythdf2,0.008443661,0.9615630659699843,1.0
Wisp2,0.0,1.0,1.0
Gm28557,0.025939021,0.961672114270165,1.0
Grifin,0.0,1.0,1.0
Ccdc64,0.036497563,0.961677359235571,1.0
Gm16120,0.0,1.0,1.0
Btaf1,0.018235076,0.9622866790111282,1.0
Cd40,0.0,1.0,1.0
Slc25a10,0.008413079,0.9625295685330271,1.0
Wfdc13,0.0,1.0,1.0
Trpm4,0.01190483,0.9627821704128416,1.0
Slc12a5,0.0,1.0,1.0
Gas8,0.025661245,0.962980567801323,1.0
Pltp,0.0,1.0,1.0
D3Ertd751e,0.021659337,0.9632177984971162,1.0
Pilra,0.0,1.0,1.0
Ldlrad4,0.030867364,0.9633539197839116,1.0
Pilrb1,0.0,1.0,1.0
Sh3bgr,0.037093833,0.9634971533914067,1.0
Pilrb2,0.0,1.0,1.0
Spcs2,0.0051259086,0.9641205807873272,1.0
Neurl2,0.0,1.0,1.0
Myo1b,0.0172398,0.9643085126705335,1.0
Gm12866,0.0,1.0,1.0
Marc2,0.005192481,0.9644322593749253,1.0
Stag3,0.0,1.0,1.0
Kif21b,0.01940579,0.9644630772465651,1.0
Gm10874,0.0,1.0,1.0
Iqcc,0.019988578,0.9645656482827818,1.0
Paqr6,0.0,1.0,1.0
C430042M11Rik,0.02805043,0.9646183591042721,1.0
Gm5294,0.0,1.0,1.0
Plcd1,0.017054029,0.9646271219006946,1.0
Prkar1b,0.0,1.0,1.0
Rnase12,0.042742535,0.9646502527879971,1.0
Tie1,0.0,1.0,1.0
Pgm1,0.008350913,0.9648394365952933,1.0
C130050O18Rik,0.0,1.0,1.0
Tmc5,0.018397847,0.9653023752382572,1.0
Uncx,0.0,1.0,1.0
Tmem198b,0.043706924,0.965521539254262,1.0
Mpl,0.0,1.0,1.0
Chchd1,0.0043797325,0.9655431439287283,1.0
Elfn1,0.0,1.0,1.0
Ctnna1,0.006164927,0.9655675887163239,1.0
Asic5,0.0,1.0,1.0
Plcb4,0.05493957,0.965615881606771,1.0
Fmr1os,0.0,1.0,1.0
Ttc32,0.009705313,0.9656364463095245,1.0
Fmr1nb,0.0,1.0,1.0
Apoc3,0.014529063,0.9659891546138896,1.0
Hey1,0.0,1.0,1.0
Ttc33,0.013215882,0.9661067381209671,1.0
Gm26840,0.0,1.0,1.0
Zmat4,0.07500116,0.9662818058766824,1.0
Zfhx4,0.0,1.0,1.0
Ilk,0.01063705,0.9662989959132715,1.0
Gm15247,0.0,1.0,1.0
Zkscan3,0.0071800468,0.9666193035824335,1.0
Gm15261,0.0,1.0,1.0
Gm11266,0.084966175,0.9668713576368986,1.0
Themis2,0.0,1.0,1.0
3222401L13Rik,0.06618762,0.9669846739632769,1.0
Tlr7,0.0,1.0,1.0
Tmem106b,0.012891843,0.9670651212031127,1.0
Erich6,0.0,1.0,1.0
Hook3,0.01558388,0.9671702571294456,1.0
Gm15232,0.0,1.0,1.0
Elf3,0.0042613433,0.9672685948634923,1.0
Gm8817,0.0,1.0,1.0
Mylpf,0.016006473,0.967322018744651,1.0
Gm16008,0.0,1.0,1.0
Rnaseh1,0.0129234595,0.9673844774176646,1.0
Med12l,0.0,1.0,1.0
Adcy8,0.028551955,0.9673861636142569,1.0
Gm15226,0.0,1.0,1.0
Arhgap35,0.017247539,0.9677261396238743,1.0
Samd11,0.0,1.0,1.0
Hexb,0.008134257,0.9680952407419963,1.0
Egfl6,0.0,1.0,1.0
Hist1h1c,0.009924582,0.9683338270312849,1.0
Gpr171,0.0,1.0,1.0
Gm28151,0.051272724,0.9684321740676811,1.0
P2ry14,0.0,1.0,1.0
Pdgfa,0.0108451415,0.9685819245704428,1.0
Asb9,0.0,1.0,1.0
Nupl2,0.018292136,0.968627423590622,1.0
Pkia,0.0,1.0,1.0
Slc18b1,0.011166165,0.968749715128992,1.0
