gene,p.value,logfc
Maoa,2.973619416526566e-08,0.27608544
Atox1,3.904584555810179e-09,0.21097746
Hsp90ab1,2.9481815699294525e-08,0.18006581
Pipox,4.06540197016142e-09,0.71691656
Sdf2l1,3.000793300988324e-08,0.45031425
Pde9a,4.20885867555315e-09,0.7961534
Set,3.161702310463525e-08,0.30778956
Uqcrb,4.473108139097101e-09,0.11906629
Dtnbp1,3.30198174005445e-08,0.59220433
Muc2,4.7926572640889466e-09,0.7420487
Acads,4.39322294773755e-08,0.3039289
Immp2l,4.819708158077473e-09,0.6624968
Tspan31,4.528550211555498e-08,0.43579715
Gltscr2,4.973430102793553e-09,0.29737276
Bysl,4.565096621922822e-08,0.8217811
Cd82,5.075023900539849e-09,0.39064354
Mptx2,4.5773750115586496e-08,1.0302502
Ntan1,5.381906952534067e-09,0.4411542
Fam83a,4.911954897434735e-08,3.5580227
Hdac5,6.039126683635088e-09,1.131686
Tomm40,4.726602172170475e-08,0.31045172
Uqcrq,6.328253974006347e-09,0.09814423
Cycs,5.209438669219653e-08,0.13024503
Zfos1,6.825877513307154e-09,0.35766384
Elmod3,5.315572899097291e-08,0.6073845
Prkra,8.282402302788888e-09,0.52401274
Dnajb11,5.399916720881256e-08,0.32861215
Myadm,8.611441031187677e-09,1.1663991
Ppih,5.388450705664211e-08,0.50585496
Mgat4c,9.45220310806897e-09,1.1964985
Def8,5.589633048998109e-08,0.9146134
Dapp1,9.57930536226383e-09,0.7787841
Eny2,6.023903443011622e-08,0.25237545
Ugt2a3,1.014212573079277e-08,0.413064
Rrp15,6.13678497769948e-08,0.60452175
Cdhr2,1.0221121113949337e-08,0.44514057
Papln,6.910423104722128e-08,2.0896373
Cct4,1.0515125975132706e-08,0.2719
Mrpl18,6.913040870197379e-08,0.19657272
Erbb3,1.145908230078161e-08,0.42484513
Lsm5,7.194488297832683e-08,0.41086206
Ndufb9,1.1662343280875198e-08,0.10690118
Birc5,8.776998186353399e-08,0.69733024
Fabp6,1.3148742376030041e-08,2.0366156
Lman2,9.329378834617615e-08,0.25049457
Heph,1.365780933847065e-08,0.55087245
Gm15292,9.603375132134587e-08,1.3070744
Uqcrc1,1.5122765963933377e-08,0.1955753
Gpd1l,1.0009413333459247e-07,0.5340447
1810011O10Rik,1.6862043523429803e-08,0.67722803
Tysnd1,1.0080528753929728e-07,0.43382615
Slc39a4,1.814084120500093e-08,0.47450644
Slc22a1,1.0111955640811759e-07,0.34782025
Aldoa,1.9615680624095277e-08,0.15898362
Pgp,1.0811580362480207e-07,0.25990596
Actn4,2.1167250832621883e-08,0.29024208
Gm21002,1.1727206848918329e-07,0.8489363
Ncoa1,2.4068319872568062e-08,0.6153631
Mrps24,1.2412872696304366e-07,0.18195805
Tifa,2.6782054760795837e-08,2.2266777
Ifrd2,1.2860997817171045e-07,0.47318277
Il10rb,2.865978257210038e-08,0.4781564
Polr2e,1.528397991275622e-07,0.2920601
Tcea3,2.9566193140957317e-08,0.43970394
Ipo4,1.5703332224239963e-07,0.94472927
Naprt,2.996673131436537e-08,0.39773953
Slc5a3,1.663915986062245e-07,1.1160692
Abcg5,3.379565146332572e-08,0.4674443
Hspa9,1.798532471873707e-07,0.21114598
Slc43a2,3.41392883544883e-08,0.5985588
Adh7,1.879793642890946e-07,0.9430601
Mtus2,4.037504699144972e-08,1.1928593
Pole3,2.053141271514521e-07,0.45021755
Grn,4.5454185011654916e-08,0.46429324
Ugdh,2.0823377990556332e-07,0.36326975
Slc5a11,5.064606667162248e-08,1.0188392
Anp32a,2.0947303998122313e-07,0.34781498
Atp5g3,5.125996037852059e-08,0.10342081
2810417H13Rik,2.1472339721604578e-07,0.598484
Tsc22d3,5.414386607669455e-08,0.64303744
Fbl,2.2514673319232252e-07,0.34552416
Nmi,5.457020312505515e-08,0.48230633
Zfp667,2.3337892837955233e-07,2.4224331
Ank3,5.71046589917271e-08,1.1749238
Tomm22,2.365445119790668e-07,0.16697836
Irgm1,5.7974176716729836e-08,1.0451263
2810428I15Rik,2.3756182775438147e-07,0.28381386
Gprin3,5.921794773339095e-08,0.7610206
Reg4,2.3832260355116688e-07,0.7863634
Bri3,6.100461877740087e-08,0.21658316
Srp9,2.4431019723279533e-07,0.18614154
Adgrg7,7.036582784065875e-08,0.66849357
Steap2,2.5987658360542253e-07,0.99203724
Nek3,7.144030039168696e-08,0.79969347
Rangap1,2.647485514523467e-07,0.57710725
Txnip,7.204293744881497e-08,0.35605714
Galnt6,2.85092415381304e-07,0.41057965
Cdkn1b,7.419418480361421e-08,0.8200566
Hdgf,3.2083192424882216e-07,0.25515088
Idh3b,7.98419752768243e-08,0.2198354
Psmd7,3.3855516012625947e-07,0.28994367
Ndufa2,8.062059987848918e-08,0.1408109
Nudt9,3.567072470164192e-07,0.4275879
S100a10,8.366431297504384e-08,0.1412884
Tomm20,3.788887705863794e-07,0.16955557
F11r,8.362987402362272e-08,0.3426146
Tor1a,3.8659876125792014e-07,0.41882166
Kxd1,8.910795816101816e-08,0.3383479
Pdk4,3.9862142233606633e-07,1.3637484
Hpcal1,9.479100343694428e-08,0.6261964
Dag1,4.331561875762248e-07,0.30706188
Tmie,1.0304083114199317e-07,1.9418762
Trmt112,4.5072934308142513e-07,0.4635537
Vdac1,1.1198703894111228e-07,0.19891223
Rpl12,4.5713053924257416e-07,0.14043629
S100a13,1.1886882152102122e-07,0.6478113
Nudcd2,4.633213007417236e-07,0.38187274
Me2,1.1819660785709033e-07,0.30683348
Jagn1,4.83103880337812e-07,0.3445464
Kcns3,1.295498230504037e-07,1.9846294
Ak2,4.893385493711714e-07,0.16123696
Npm1,1.2339461653818164e-07,0.25245097
Cpne5,5.208037338039361e-07,24.469622
Krt19,1.2548461623818161e-07,0.173282
Slc25a33,4.891811455335909e-07,1.0276365
Frk,1.269567325809758e-07,0.38572624
Slc39a5,5.173006811889254e-07,0.2398825
Ace,1.353125605230542e-07,0.9632124
Pkig,5.389043396811768e-07,0.27251628
Tns4,1.363613658203361e-07,1.3069385
Krtcap2,5.478943809118908e-07,0.18981747
Ssbp3,1.4186339776815013e-07,0.7544337
Jmjd6,6.496959288757573e-07,0.4785854
Glmp,1.6150221640758228e-07,0.40113762
Elovl6,6.727350755897185e-07,0.28787094
2610035D17Rik,1.811859672985055e-07,1.8432631
Pdia4,6.884907553308435e-07,0.38158795
Ift172,1.8686261417201442e-07,0.6199696
Ormdl2,6.985169677553024e-07,0.27286717
Pcsk5,1.9925504412042182e-07,0.41641757
Mrpl57,7.238825629854482e-07,0.21514449
Eif3k,1.9780777453620136e-07,0.16040368
Haus7,7.392937365807325e-07,0.6071817
Gcnt3,2.2609257014979104e-07,1.1864535
Psma2,7.573269170519577e-07,0.19032505
Idh3g,2.2052218670642903e-07,0.22381897
Rbm8a,7.559415392419765e-07,0.27153286
Hkdc1,2.2644835086129162e-07,0.3312362
Adtrp,7.750399051031243e-07,0.28243575
Rpl7a-ps5,2.314968228367462e-07,0.25320014
Baz1a,7.964422172517204e-07,0.55944294
Pfkp,2.56247959779519e-07,0.3097758
Matn2,8.002495008510905e-07,1.5084192
H2-D1,2.7257235488314914e-07,0.19344255
Prmt1,8.138794111351995e-07,0.4463314
Cd47,2.746654605613795e-07,0.3535303
Psma4,8.250900904848266e-07,0.1992199
Serf2,2.7685984528674784e-07,0.101765506
Far2,9.04927784526981e-07,0.38651848
Pbx4,3.043119574703622e-07,3.512553
Mad2l1,9.217141560218984e-07,0.8038386
Rpl23a-ps3,2.817447253952043e-07,0.17801592
Gps1,9.454811057843253e-07,0.41476938
Trim16,2.927117650387355e-07,0.8040555
Ckb,9.5477439452158e-07,0.32086357
Atxn1,3.1499905232907013e-07,0.78477716
Mpzl1,9.60990689050206e-07,0.687557
Lamp1,3.12638093548361e-07,0.1991662
Mrpl22,1.0174542131856241e-06,0.3314885
Rpl23a,3.31204833966693e-07,0.10757192
Rnf11,1.0338378542506773e-06,0.50903046
Slc15a1,3.7912345675087423e-07,1.6660271
Crls1,1.0332174922748663e-06,0.44895586
Ypel2,3.9369349104363256e-07,0.95659345
Ptrh2,1.0499994778798788e-06,0.4581513
Malrd1,3.90536193719459e-07,0.6094344
Psmd2,1.0851493772670558e-06,0.31834665
H2-Q1,4.270773019242315e-07,0.7422903
Arl6ip4,1.0859687921973902e-06,0.3832406
Tnfsf10,4.3218043694510326e-07,0.7376492
Dnaja1,1.1368746150638898e-06,0.26361758
Casp4,4.546986063367482e-07,0.837468
Tpt1,1.1570505059454919e-06,0.06112174
Tmprss4,4.532309851437653e-07,0.37505963
Map2k2,1.1680440031435326e-06,0.1680572
Pkn1,4.935195000850902e-07,0.59202147
Gltpd2,1.2788999681420915e-06,1.1846588
Ptbp3,4.912358219409675e-07,0.31925744
Gnb2l1,1.3170731179913301e-06,0.11022008
Ubxn1,5.040581829496753e-07,0.24329403
Cdk5rap1,1.3159635536898713e-06,0.719367
Neu1,5.119852235445757e-07,0.7450628
Dad1,1.3471884704399964e-06,0.123602465
Got1,5.267653531975943e-07,0.4283617
Gstm4,1.3499672337323856e-06,0.55095595
mt-Nd4l,5.488375635438273e-07,0.31004563
Ate1,1.3654026452715182e-06,0.64128995
Fam98c,5.585088058512388e-07,0.31555894
Alpi,1.4006036286880538e-06,0.34801927
Ier3ip1,6.033410141926988e-07,0.23617518
Psmd3,1.4477964777602616e-06,0.33094248
Epcam,6.224317398747009e-07,0.12474991
Gadd45gip1,1.5015875052955641e-06,0.24248585
Atp5g2,6.741322414371193e-07,0.098293476
Gstt2,1.5251007999599402e-06,0.29631057
Ctsa,7.239992439164173e-07,0.41787404
Higd1a,1.5518952209690478e-06,0.20847313
Ptgr1,7.283557021284849e-07,0.32864064
A430005L14Rik,1.5888803591336401e-06,0.38446915
Cyba,7.407587718839719e-07,0.4308318
Ugt2b5,1.6213230736194036e-06,0.52377886
Tm4sf20,7.413304582201176e-07,0.19903325
Rpl4,1.6851134925967176e-06,0.11250957
Clec2e,7.684639711560224e-07,0.89581436
Nhp2l1,1.751296803232878e-06,0.2578065
Pgpep1,7.693114691829746e-07,0.45174557
Psmb2,1.777781314518846e-06,0.18408348
Kbtbd11,7.983424483923563e-07,0.6043285
Stmn1,1.9447832560948823e-06,0.43284318
Acbd4,7.985642963759173e-07,0.34191272
Nfe2l2,2.1565390305469295e-06,0.2094075
Sugt1,8.712845035990668e-07,0.36608076
Acot6,2.179009064056674e-06,2.2333226
Sectm1b,8.933627035849477e-07,1.1921271
Hsd3b2,2.2141347360623106e-06,1.6468191
Aspa,9.060788657921059e-07,1.3507097
Mien1,2.2179471499311978e-06,0.22823462
Dtx3l,8.866546847638868e-07,0.6045102
Mgst2,2.357546607835295e-06,0.24417314
Rtn4,9.586561255968254e-07,0.65896666
Phb2,2.3639416510801885e-06,0.14006321
Cd302,9.681496053124452e-07,0.31504875
Ybx3,2.407700121060609e-06,0.31377277
Myh14,9.725978610817003e-07,0.28289154
Mrfap1,2.445307297514034e-06,0.20468533
Parp14,1.0377771912191647e-06,0.9295335
Gt(ROSA)26Sor,2.451957796114168e-06,0.39741096
Tspan17,1.0743918661575123e-06,0.78906107
Plpp5,2.487535921451958e-06,0.46673632
Slc16a10,1.0732489835384454e-06,0.5543548
Gcsh,2.5183778100365673e-06,0.29110843
Iqgap1,1.1610106909104018e-06,0.3201002
Nedd8,2.5536588666714653e-06,0.14936987
Dusp16,1.1816139832410622e-06,0.78053
Dynll2,2.5828299528311272e-06,0.21973789
Dlgap4,1.1829031011565809e-06,0.6438135
Coa7,2.7298556480568236e-06,0.36587036
Arhgef38,1.1954467970078993e-06,0.9364547
Rps27l,2.781010240645076e-06,0.10064673
Rpl35,1.1845903601144221e-06,0.12935536
2310033P09Rik,2.85318954270918e-06,0.45022792
Snhg6,1.206507444008532e-06,0.40878287
Cenpe,2.8636364052053714e-06,1.0582914
Psme1,1.21273296647319e-06,0.2068003
S100a16,2.9555174431277916e-06,0.3353712
Tspo,1.2173610746124324e-06,0.2074006
Rcc2,3.1707993069604642e-06,0.60457766
Slc26a6,1.2916837272392652e-06,0.30203843
Srebf1,3.201531339448474e-06,0.54866374
Mpp1,1.3352466846222116e-06,0.33918452
Mttp,3.3580935556535407e-06,0.2258968
Gng5,1.346009558166113e-06,0.12492867
Mrpl46,3.563437846883179e-06,0.29413834
Gm10073,1.3743077204365925e-06,0.15693581
Mtch1,3.5672337382917085e-06,0.27627453
Rps18-ps3,1.4726119853513023e-06,0.22298971
Mrpl35,3.8894194160547595e-06,0.23792307
Efnb2,1.6527491295929136e-06,0.4781941
Cnbp,3.910452571957394e-06,0.20606233
Sgms2,1.8297700001105448e-06,0.591502
Slc47a1,3.900598855519749e-06,1.4486313
Calm2,1.8919435742400618e-06,0.14488679
P4hb,3.962259964016275e-06,0.17430235
Npepps,1.9164412842299955e-06,0.30218133
Dpy30,4.094139659619059e-06,0.23622577
Prss23,1.966388803680754e-06,1.1058409
Lsm6,4.154554439106641e-06,0.29290548
S100a1,1.9575292362952643e-06,0.3787132
Tuba4a,4.157855212326502e-06,0.387448
Mical2,2.063123335717579e-06,0.4905608
Nolc1,4.227458720094938e-06,0.42249948
Gsdmd,2.065938350187318e-06,0.48732558
Lyar,4.475690535377973e-06,0.47612008
Hexb,2.08707419197491e-06,0.38108647
Mettl1,4.497891075648665e-06,0.5094593
Hlf,2.25387577917003e-06,3.3762794
1810065E05Rik,4.716349819964338e-06,0.6173569
Gkn2,2.3719542707338277e-06,24.144123
Gstm2,4.7841455588952104e-06,0.5695873
Dgcr6,2.2719471604430874e-06,0.3238235
Mcfd2,4.8951207247584606e-06,0.3068881
Sephs2,2.511634142551658e-06,0.2320801
Slc16a13,4.9208815865625405e-06,0.7568334
Tbc1d14,2.640451432645674e-06,0.53284323
Tmed5,5.022779516676263e-06,0.46714696
Sema4g,2.9295689003312006e-06,0.28247756
Ddx39,5.1393256803910675e-06,0.31312832
Fhl2,2.9548378412022575e-06,0.5443806
Aqp3,6.01012737702632e-06,1.9620069
Elf1,3.0004430555648707e-06,0.35329553
Gar1,6.243424618578062e-06,0.46816373
Naaladl1,3.1931097139049738e-06,0.645969
Snrpa1,6.301440398955159e-06,0.36521128
Vamp5,3.242520803523071e-06,0.7801497
Ncald,6.3119687510940415e-06,1.0691955
Itpripl2,3.2581821194939456e-06,0.772896
Anapc15,6.316919040200321e-06,0.5060618
Gsdmc2,3.3820607759040127e-06,0.737671
Chchd4,6.388217467475454e-06,0.2771017
Nudt4,3.357959317760931e-06,0.37120688
Mbd3,6.697308424144049e-06,0.41572344
Gm11273,3.386981711772823e-06,0.27364895
Pgd,7.034700580420462e-06,0.20286657
Dpyd,3.452627405562387e-06,0.44130617
Plcb1,7.635376911734652e-06,4.080655
Tomm7,3.623010615764166e-06,0.14023493
Hacd1,7.95592868155441e-06,0.28219935
Pnkd,3.6848710795807104e-06,0.22994602
Nop58,7.947362128766564e-06,0.39657998
Pof1b,3.7764425489324263e-06,0.69281477
Ndc1,8.000326407092088e-06,0.9333003
Sorl1,3.902100586441065e-06,0.575972
Snx3,8.376301914633789e-06,0.21031289
Slc9a3r1,4.1200850684830826e-06,0.29159954
Lbr,8.728849876746134e-06,0.50337183
Slc25a24,4.1843591735026956e-06,0.38805947
Prpf31,8.900397432357259e-06,0.55407155
Cast,4.363375159286252e-06,0.52458894
Ddi2,9.147810268933833e-06,0.29104877
Slc12a8,4.491830288430023e-06,0.7729674
Gkn3,9.218704608066396e-06,0.76358205
Myo1d,4.483863576634883e-06,0.30875236
Plekho2,9.464241907698521e-06,2.1475782
Lhpp,4.985655632679688e-06,0.5199412
Nupr1,9.465867572821784e-06,1.6959817
Gsk3b,5.034637815423298e-06,0.35677817
Btd,9.609332411315918e-06,0.61892164
Nr1d1,5.087138664934966e-06,0.64546365
Stra13,9.85648422156726e-06,0.24910022
Car13,5.093456438975771e-06,0.5865902
Vmp1,1.0421574249583243e-05,0.21925558
Efna1,5.148514383652521e-06,0.41870198
Amacr,1.0616389843589703e-05,0.3993687
Plxnb2,5.29285632625518e-06,0.39936513
Pcnp,1.0653647659099553e-05,0.30577326
Rmnd5a,5.30282492406819e-06,0.45537588
Gnl3,1.0816469678467017e-05,0.644961
Sdhc,5.358651533247274e-06,0.14130855
Rpl18a,1.113917300014054e-05,0.08367856
Cgn,5.487794534476062e-06,0.367815
Dnajc21,1.1087397835958627e-05,0.44240728
Naga,5.733511851676326e-06,0.6717096
Tlcd2,1.1590313185971893e-05,0.8418128
Pik3r1,5.74878045517454e-06,0.36554444
Nip7,1.1615126188648157e-05,0.47445706
Tmc4,6.2616497835226364e-06,0.2696423
Tst,1.1711691499351898e-05,0.5108487
Inpp5a,6.383810563845577e-06,0.64496726
Pla2g12a,1.268850237249463e-05,0.5231116
Vdac2,6.535555579889287e-06,0.13026765
Psmb4,1.3087133934277177e-05,0.1607314
Gas6,7.030862392336453e-06,0.46679446
Hmgn5,1.4093221746240836e-05,0.3065589
Xpnpep1,7.0462232842747535e-06,0.2750781
Cyp4b1,1.5951147427598494e-05,0.696637
Cyb561,7.143598809001605e-06,0.44025415
Rpl5,1.618596444219716e-05,0.10818834
Atp5k,7.192621698554072e-06,0.11222413
Chchd1,1.631569609369584e-05,0.21450208
Rnaset2a,7.4664939545258485e-06,0.3472645
Tigd4,1.682947368150996e-05,1.1805077
Tob2,7.795256542649893e-06,0.50861275
Ehf,1.7209330545928286e-05,0.425153
Hmga1,7.890114038113868e-06,0.6926638
Mat2a,1.7389667957028338e-05,0.31429276
Rps12-ps3,7.895103428408619e-06,0.13861373
Gm10104,1.754802772654881e-05,1.8938397
Tango2,7.923410969732485e-06,0.40365502
Thpo,1.871972892721495e-05,1.9944457
Atp6v1d,8.319325496440339e-06,0.40907857
Ssr1,1.895657955752582e-05,0.24797179
Rpl37,8.829530709447593e-06,0.10251113
Vnn1,2.0019924573594825e-05,0.62481403
Trim30d,9.361461956025176e-06,0.6657443
H2afv,2.1335894118304103e-05,0.1367387
Adh6a,9.804729176811858e-06,0.39102992
Timm10,2.202549239890453e-05,0.26778302
Anpep,1.0021890282737816e-05,0.4017046
Snrnp40,2.2596537969873224e-05,0.4194002
Dynlt1c,1.0278554949925139e-05,0.35036764
Rpn1,2.273244277756786e-05,0.20523173
Sesn1,1.0331894741770852e-05,0.44264722
N4bp2l1,2.267335983380158e-05,0.4969046
Ostf1,1.0619442995343238e-05,0.22176322
Rwdd4a,2.284812724377012e-05,0.43886486
Cblc,1.0644013305213265e-05,0.3556098
Psmd14,2.5371638217602937e-05,0.30438632
Pdgfa,1.074610897201552e-05,0.47385576
Gtpbp4,2.5376822994263293e-05,0.36996287
Fis1,1.1012060155567418e-05,0.1632607
Carhsp1,2.568353997508396e-05,0.22730264
Itgb4,1.1165949734159615e-05,0.4879687
Timm50,2.5780976636679254e-05,0.32410917
Sdhd,1.1602759005235498e-05,0.12645644
Rps3,2.6394540718079885e-05,0.08149564
Tmbim6,1.1724664288083325e-05,0.124550454
Mfge8,2.6399647346491525e-05,0.49601236
H2-T22,1.179826944351843e-05,0.5477204
Mrps12,2.7498599417775117e-05,0.20257716
Stap2,1.2435201980194436e-05,0.30787143
Acat2,2.7978213033574104e-05,0.43885848
Ptprd,1.2599418929099104e-05,0.82795477
Naa50,2.8425641633318952e-05,0.34941038
Plagl2,1.2537728801845847e-05,0.478668
Defa5,2.8684533231349492e-05,0.807917
Lzic,1.2507354327620635e-05,0.3947472
Slc52a2,2.9330205281318462e-05,0.3694984
Rp2,1.3025966380789e-05,0.73125046
Bet1,2.9430871366490967e-05,0.3037903
Zfp703,1.3477527838101074e-05,0.76502466
Gcat,3.137473995695789e-05,0.2925436
Prdx6,1.359472297327914e-05,0.1264292
Pcyt2,3.141119095332176e-05,0.28056487
Nudt22,1.3690145986429448e-05,0.59097046
Tmem64,3.190382912450491e-05,0.7160085
Setd7,1.3860312175905232e-05,0.7186561
2700094K13Rik,3.248706690395952e-05,0.41071457
Hscb,1.3813064740709394e-05,0.39917508
Mrpl38,3.314743472073735e-05,0.26757398
Aig1,1.3966121295138779e-05,0.2508526
Cstf3,3.369246330870425e-05,0.50138646
Slc25a36,1.4140019145472818e-05,0.48170748
Fitm2,3.424342495415146e-05,0.59671146
Slc9a2,1.4197548327068815e-05,0.50616246
Ggt1,3.559294413642209e-05,0.6676619
Rnf149,1.4347424501563956e-05,0.3642596
Rpl14,3.600379070583256e-05,0.100869834
Slc12a2,1.4872138251144247e-05,0.7531592
Aars,3.645564029103369e-05,0.33427227
C530008M17Rik,1.4900857830463018e-05,0.7246374
Tars,3.7956265355109936e-05,0.33622387
Cdh1,1.5152267251488072e-05,0.19378722
Pir,3.8267383096215956e-05,0.7880281
Atf7,1.5347288741375496e-05,0.83325404
Pgrmc2,3.9508498144549314e-05,0.36192924
Gipc2,1.518869008326167e-05,0.21594855
Saysd1,4.030861887344004e-05,0.34855917
Emp1,1.5915695149590335e-05,0.5067039
Marcks,4.231598784796336e-05,0.51327115
Eif2a,1.6371024295173772e-05,0.34037578
Timm22,4.380333136211053e-05,0.27725267
Klhl24,1.6939952872137956e-05,0.8158592
Rps3a1,4.432583887378752e-05,0.08906917
Sema4a,1.7136759078955627e-05,0.36917803
Gm10603,4.5837253799446745e-05,23.294899
Ccl27a,1.777766851018896e-05,1.1926181
Mrpl11,4.493085769758345e-05,0.23088177
Agmo,1.7650870407923968e-05,0.4817018
Strap,4.6939958826757736e-05,0.25296834
Ceacam20,1.8277888044735202e-05,1.0690222
Tmem54,4.7203616384392225e-05,0.1806987
Ehd1,1.837088313462448e-05,0.35824943
Shmt2,4.732292063929433e-05,0.58439225
Leng9,1.8509817954235863e-05,0.4463597
Hspa4l,4.739855999007877e-05,0.45900217
Ipmk,1.851744862042238e-05,0.33121586
Fkbp11,4.877577591735435e-05,0.78878105
Akap7,1.871887024385458e-05,0.32894033
Bud31,4.931367499684019e-05,0.21459891
App,1.9381260985388526e-05,0.34356478
Eif2s1,5.014080851421369e-05,0.27371153
Sord,1.942447989222462e-05,0.46517104
Ethe1,5.145432831083042e-05,0.30230317
Sult1d1,2.0388097239580624e-05,0.18622874
Tmsb4x,5.212019208494636e-05,0.15166959
Ctsd,2.0575547513610257e-05,0.25117728
Mrpl52,5.318245927920148e-05,0.16344462
Erbb2ip,2.0855838370824894e-05,0.34649688
Psmb7,5.5559385026289e-05,0.18790954
Ier5,2.087207664099398e-05,0.4177774
Mars,5.588496210364914e-05,0.536294
Rpl31,2.0840684432765716e-05,0.083427995
Ccnb2,5.615521145433823e-05,0.5694891
Eif4b,2.0948561658188966e-05,0.2230237
Smarce1,5.662243364802228e-05,0.3307098
Mdh1,2.107705040219619e-05,0.14368181
l7Rn6,5.7518057311622964e-05,0.29012787
Abhd4,2.3024630283336134e-05,0.7877258
Adnp2,5.755691769732856e-05,0.9261849
Adprh,2.29371178018811e-05,0.50920606
Rnf126,5.769015295506315e-05,0.3623012
Gm8909,2.3441357968341833e-05,1.3492612
Eif4a1,5.798788785996508e-05,0.1631362
Nsa2,2.3064448584346607e-05,0.23139814
Rpl18,5.906144998471297e-05,0.07405833
Pdha1,2.313609187578809e-05,0.18346263
Aen,6.016913488652426e-05,0.58189404
Aimp1,2.3600492491481317e-05,0.21330164
Rgn,6.048142099903924e-05,0.42405725
Mkrn1,2.4312573590508617e-05,0.22316466
Dph3,6.10450506569883e-05,0.21742676
Plekhb2,2.532100625471693e-05,0.28782743
Kbtbd8,6.1006794313184154e-05,1.4476339
Cenpc1,2.7061937111588585e-05,1.0158794
Klk1,6.152372776252636e-05,0.49608913
Guca2b,2.704917562121604e-05,0.5188512
Rpl13a,6.322229835903862e-05,0.08803489
Ano9,2.704672241190501e-05,0.442865
Ncor1,6.435682470547883e-05,0.17832091
Ccdc6,2.719515234284049e-05,0.46255913
Ssr2,6.456211145242096e-05,0.13511938
Kcnk5,2.844877695158765e-05,0.58306044
Ddt,6.45068488746687e-05,0.2255961
Sh3bgrl3,2.876969499163226e-05,0.23315398
Arf1,6.510761047081933e-05,0.12636042
Rpl6l,2.8992079886674064e-05,0.18572998
Psmd1,6.602779265368402e-05,0.3061088
Upp1,3.056684412063526e-05,0.33992493
Snrpd1,6.760912584300607e-05,0.25800052
Psmb10,3.056268505386238e-05,0.16730139
Dnajc15,6.807451374541597e-05,0.1840203
Tstd3,3.217083774034136e-05,0.51319176
Slc39a11,6.919583402977812e-05,0.3708024
Alkbh7,3.4059540880522066e-05,0.32787678
Ube2n,7.347987475628753e-05,0.2073382
Prodh,3.507216213121073e-05,0.4841857
Arl2,7.645547983936532e-05,0.34811518
Sdf2,3.627361495799057e-05,0.26672024
Farsb,7.722545377422016e-05,0.29308787
Adprm,3.657878616616053e-05,0.7089473
Snrnp70,7.914609471892634e-05,0.2929574
Mep1a,3.682023788762846e-05,0.63747627
Slc27a2,7.953403851262373e-05,0.358243
Parp12,3.7046841963470926e-05,0.7783284
Snrnp25,8.000342465665882e-05,0.38299757
Psmb8,3.743189418050006e-05,0.3505285
Spcs1,8.086112596931057e-05,0.13585825
Misp,3.818460292857548e-05,0.19685422
Rars,8.111706474073078e-05,0.26758686
Gabarap,3.8194644450186264e-05,0.12533157
Mpc2,8.20514315770349e-05,0.11318031
Rab17,3.837930343331346e-05,0.29217407
Psmb3,8.299826816655884e-05,0.14533533
Chchd10,3.848058450368324e-05,0.08966708
Tmem261,8.314768504301684e-05,0.2422692
Myo7b,4.144015842954285e-05,0.34294724
Siah1a,8.838170202135585e-05,0.56923884
Syne2,4.1531259596477194e-05,0.50010127
Srsf6,8.918463765555712e-05,0.24979334
