,logFC,P.Value,adj.P.Val
Pvrl3,0.59060556,5.246626702987597e-06,0.0002890249876225738
Tbc1d9,0.48683274,0.0003593199222856216,0.008994770647186935
Aamdc,0.4952875,5.382499243362112e-06,0.0002955833100112575
Klk1,0.52774227,0.0003657085153040065,0.009128687129882539
Atp5e,0.19187202,5.499215561143503e-06,0.00030011712750302726
Ppp2r2d,0.46210444,0.0003858143685278436,0.00953574669217974
Naprt,0.7767676,5.497093385982488e-06,0.00030011712750302726
H2-Aa,2.6014032,0.00041849542151978827,0.010157762489457512
Magi3,0.9736963,5.751849235324613e-06,0.00031196681053197357
Steap1,0.60769594,0.000415453067883814,0.01011185147080646
Myo1d,0.65810233,6.009866463689305e-06,0.0003249581026658836
Psmd4,0.23634367,0.0004219663021211499,0.010213793150378743
Rplp1,0.08570367,6.370276926172656e-06,0.000343389191483534
Traf4,0.32127059,0.0004285784419899241,0.010345341979517768
Arhgef38,0.7062115,6.4313730455873465e-06,0.0003456223808260136
March5,0.3001396,0.0004416359930983073,0.010616784277314028
Pla2g16,0.42022744,6.5649119012652665e-06,0.00035172316110041016
Gale,0.29438597,0.0004460275332069162,0.010664002504823317
Erbb2ip,0.56616807,6.690812581829474e-06,0.0003562959075772405
Hacd1,0.23039071,0.00046345482212525684,0.010990946814044722
Sh2d4a,0.7448226,6.875375700513317e-06,0.00036501805796108916
Selm,0.2876006,0.000482407850007448,0.011312365851716506
Larp1,0.5201723,7.068283479642718e-06,0.00037300584260589037
Neurod2,0.47812614,0.00048344544213504216,0.011312365851716506
Fgfbp1,0.7042874,7.33748004842075e-06,0.00038490011012208314
Cct7,0.2044094,0.0004840920901259551,0.011312433909286448
Myc,0.9289107,7.407778144799069e-06,0.0003868837641119462
Fam96b,0.27574536,0.0004898850137940447,0.01138723458651157
Mtus2,1.139171,7.459976913640122e-06,0.0003868837641119462
Cda,0.26638666,0.0005048032380937403,0.011672246451343814
Slc44a4,1.22068,7.463358335739473e-06,0.0003868837641119462
Bpgm,0.40242076,0.0005926945492210809,0.013404660635086298
Mecom,1.3122771,7.561968948250886e-06,0.00039024828301422885
Cfl1,0.14920136,0.0006386667575706065,0.014260852516884711
Igfbp4,0.71453303,7.966815462338349e-06,0.0004069792096502088
Tnnt1,0.9339923,0.0006478687095225434,0.014411388395493234
Stard4,0.58618784,8.004330803551459e-06,0.0004077104498864052
Jun,0.43871766,0.0006534748985751476,0.014481102638916858
Cisd3,0.4773527,8.156261962584755e-06,0.0004142485302557859
Hmgn1,0.16614242,0.0006606815389288306,0.014603970671190363
Klhl9,0.5855611,8.405318596709226e-06,0.00042566761873190557
Acadl,0.39374644,0.000664023336464717,0.014659399612681498
Fth1,0.20881785,8.612848906003204e-06,0.00043367791926989777
Ndufaf1,0.48456007,0.0006907041799530205,0.015059236419744947
Gm26917,0.4639831,8.641573136354701e-06,0.00043388104207188905
Rps4x,0.06017472,0.0006927924853530868,0.015086049993940268
Sipa1l3,0.9230857,9.234953625981861e-06,0.0004623528207104822
Rhoc,0.5107712,0.0007022858867581144,0.015236135664197955
Ndufv3,0.32140514,1.0242001551431446e-05,0.0005098659865816
Ube2l3,0.20887339,0.0007242825733780267,0.015616954186468789
Rpl28,0.07413473,1.0350445748201217e-05,0.0005138089919015255
Habp2,1.1085317,0.0007422068219866534,0.01592527531473927
Mrpl12,0.33884248,1.0676845888352995e-05,0.000527034305606818
Slc16a12,1.2686331,0.0007511449452476208,0.016077795521116246
Wipf2,0.63462216,1.0755444799047535e-05,0.0005294269788617993
Cd59a,0.74654776,0.0007631916205525187,0.016276172752390062
Nomo1,0.59852636,1.0806574382788756e-05,0.000530457909577505
Clk3,0.4679367,0.0007668195365775586,0.016313946387745082
Id2,0.6701335,1.1398469621978615e-05,0.0005579535004652652
Pebp1,0.11244751,0.0007666480751376087,0.016313946387745082
Fzd5,0.80327606,1.1467937767967977e-05,0.0005597946399902813
Ckb,0.4611261,0.000786818317314922,0.016638698303459834
Taf1d,0.41104686,1.1614975320886587e-05,0.0005638396721379558
1700128E19Rik,1.7223805,0.0007994985160324447,0.01685396439965334
Lad1,0.5312166,1.1720648682975366e-05,0.0005674020917518626
Asb4,2.3104076,0.0008123340224613358,0.01698519615055507
Clec2d,0.8287468,1.2456933249126604e-05,0.0005997416109230188
Chd3os,0.6436845,0.0008032283587234503,0.016863956926938102
Anxa4,0.28676838,1.371536939775503e-05,0.0006531712369288595
Lsr,0.19737941,0.0008322931458675465,0.017247508788125466
Cluh,0.58259165,1.4358678075089591e-05,0.0006801214280688663
Sct,0.5230851,0.0008854948925412513,0.01819976812471042
Bex4,1.4854074,1.4905168395770195e-05,0.0007009823215840005
Haus5,0.8176051,0.0008894796409865614,0.01823900318676411
Tfrc,0.56877714,1.4953029642559209e-05,0.0007009823215840005
Iyd,1.5183607,0.0008967916352503858,0.01836750513549537
Epsti1,0.6531977,1.495865080487112e-05,0.0007009823215840005
Txndc9,0.26394153,0.0009206732044298381,0.01874738148487317
Arpc1b,0.33611295,1.5144828969582405e-05,0.000707574408105552
Srp14,0.21234225,0.0009431287961356392,0.019122980265039138
Ash1l,0.4136052,1.5249488853065346e-05,0.0007089398614151251
Tuba1a,0.45565388,0.0009478034847117938,0.01918865280741976
Ifngr2,0.4949956,1.536078528283238e-05,0.0007122297619398772
Fmnl1,1.0053737,0.0009748046938848717,0.019667328226910273
Cdo1,0.5129302,1.5527766768271142e-05,0.0007180774879442862
Magoh,0.23457488,0.0009823674352265326,0.01975187979317604
Ifi27l2b,0.4716603,1.6762661361666383e-05,0.0007691129193435074
Osbpl2,0.4273232,0.001004177324815129,0.02011210514311212
mt-Atp8,0.5189218,1.697592441192713e-05,0.0007768695825281131
Pnliprp2,0.91583806,0.0010108896968462164,0.0201410221928577
Cobl,1.2191707,1.7167627230113646e-05,0.0007815717961522982
Bok,0.36609432,0.0010101772866907353,0.0201410221928577
Clic6,0.6164239,1.713752548849941e-05,0.0007815717961522982
4732463B04Rik,2.554699,0.0010639037125236327,0.020866049040377005
Ptms,0.3263052,1.7379460866691727e-05,0.0007875259764405214
Psmc2,0.25877854,0.0010509582857217363,0.020669231569221663
Creb3l2,1.1023189,1.7623268643333375e-05,0.0007961277631601475
Alb,0.78828984,0.001061434232396887,0.020840875716101114
L1cam,0.9081605,1.8362866619513718e-05,0.0008252957931066869
Crls1,0.38803792,0.0010818985836277847,0.02110122509444069
Mpv17,0.6860419,1.855418992462944e-05,0.0008317672947589621
Ffar2,0.42129958,0.0010920232217546935,0.02115779942215571
Rpl36al,0.13689019,1.872650938822456e-05,0.0008373561055452168
Dmpk,0.45345542,0.0010964582027004894,0.021196985694230692
Glrx,0.41927385,1.9445178180291205e-05,0.0008672845587874552
Tppp3,0.696884,0.001122643295286658,0.021584475523055185
Otc,0.55509734,1.9620618462217015e-05,0.0008728939955355433
Maged1,0.3158375,0.0011644038758664911,0.022241379685436793
Cxxc4,1.0712752,1.9716946643996297e-05,0.0008749644024619872
Ccnb1,0.69353306,0.0011976818567824927,0.022704275371347084
Dsc2,0.6899801,2.0029863082661093e-05,0.0008866115464775903
Brix1,0.3108037,0.0013091934737623871,0.024242841848710676
Slc25a23,1.261811,2.0543055309825177e-05,0.0009070429923606981
9030622O22Rik,0.901914,0.001316402211042029,0.0243067201401099
Lrrc51,1.2710466,2.210017127887862e-05,0.0009666511007203073
Pik3c2a,0.43815795,0.0013492365934352705,0.024775480309757583
Bco2,1.125197,2.222878964812913e-05,0.0009668973279370624
Trib1,0.4030568,0.0013567691151985203,0.024835941313941248
Phgdh,0.6838416,2.2140008704760398e-05,0.0009666511007203073
Pdlim1,0.19431902,0.0013933170646684518,0.02532033172432131
Hcfc1r1,0.39687815,2.343316506473041e-05,0.0010117715225614434
Psma1,0.19059841,0.00139699060783938,0.025334691384480315
Ctss,0.6646629,2.3591145106014557e-05,0.0010160960611470436
Map4k4,0.29550186,0.001406856164187967,0.02546105393746153
Nek1,0.8895549,2.379172275426894e-05,0.0010222296918356189
Cdc14b,0.3990773,0.0014826368145526053,0.026370826662077868
Nrm,0.83663356,2.43880398995425e-05,0.0010452951833040496
Tor1a,0.374747,0.0015107054840725776,0.02678872600565833
Naa10,0.34657037,2.4487066700440098e-05,0.0010469859443475275
Grpel2,0.35209027,0.0015516888325464043,0.027404852114912524
Kit,0.5380809,2.4697411481206145e-05,0.0010528985166609378
Txndc5,0.2655741,0.00156147627201074,0.027494812152349432
Insc,0.7428146,2.474518223302608e-05,0.0010528985166609378
Taf13,0.32595217,0.001564082012805469,0.027513126337367876
Slc1a1,1.1137487,2.4958061083717793e-05,0.0010593913222806104
Fndc8,1.3552238,0.0016791784937283674,0.02881660514676621
Pcna,0.54508847,2.5465033153935415e-05,0.0010757140086877573
Bend5,1.1037474,0.0017010169811128104,0.029162898935702848
Prps2,0.6653198,2.5925411753402722e-05,0.0010892465180488533
Nme1,0.15882802,0.001711779556624933,0.02927090711911441
Ndufa13,0.22974077,2.5971336201130686e-05,0.0010892465180488533
Psmd7,0.21662784,0.0017366841399303707,0.02957243254941512
Rps19,0.082266666,2.6111199997386468e-05,0.0010925050417954106
Ppp2ca,0.23127815,0.0017729011661716408,0.030072579337002168
Mboat1,2.643124,2.71282719539894e-05,0.0011248460437541692
Rps3a1,0.048022423,0.0017946191388484014,0.03029475708643896
Id1,0.6298752,2.667896080512493e-05,0.0011136089744143952
Rab3d,0.30199113,0.0018347831431723526,0.030795266642758123
Prkg2,1.2082931,2.714285659155194e-05,0.0011248460437541692
Gm6086,1.2881072,0.001864309212468349,0.03115029712236667
Uqcr11,0.24229753,2.7200975534614593e-05,0.0011248460437541692
Aldh1a1,1.209075,0.001873068915143629,0.031229070252200182
Pkn2,0.4237619,2.7204209218432932e-05,0.0011248460437541692
Foxa3,0.2679074,0.0018839815982805816,0.031377120825940824
Igf1r,0.6343461,2.7468564164884797e-05,0.001133110511900283
Rpl18a,0.04780301,0.0018855198083533552,0.031377120825940824
Ddi2,0.56894845,2.8869432863014212e-05,0.0011881090016434396
2810408A11Rik,0.57297647,0.0020051688018091324,0.03290086961175713
Kcnq1ot1,0.7431491,3.0088296720662815e-05,0.001235377659514504
Ip6k2,0.34608993,0.0020150496921077887,0.03292213478182587
Gls,0.6419632,3.0792636589706776e-05,0.0012584162855602725
Tmem44,0.59516877,0.0020313073364347585,0.033052003539970384
Add3,0.5096557,3.094125011028486e-05,0.0012615558890673687
Alyref,0.28855273,0.002052212000640301,0.03326893126130259
Ercc6,1.452035,3.1188309656529964e-05,0.0012684053134702658
Tubb5,0.19840825,0.0020628135844554542,0.033348503329931646
Ndufa7,0.20996119,3.125359931330024e-05,0.0012684053134702658
Selk,0.19308326,0.0020665041773355007,0.03337746131279114
Aldoa,0.3261632,3.1849324246103586e-05,0.001289604089808245
Hdac2,0.25920817,0.0021000957242520283,0.03373398735126224
1700040L02Rik,1.6143091,3.251193490815118e-05,0.0013103950278461943
Cacna1a,0.35407612,0.002110228309364358,0.03386579185430124
Nop10,0.2806041,3.248543847972587e-05,0.0013103950278461943
Kif2a,0.38896397,0.0021740488849552064,0.03448065077194751
Slc39a1,0.7438591,3.280591598713858e-05,0.0013192182188603804
Psmd9,0.32564136,0.0021836613916212015,0.03460187703783533
Arhgap32,0.6011806,3.311181659072215e-05,0.0013284793446318728
4932438H23Rik,0.8775844,0.002214505951553838,0.03493313562536409
Ripk3,0.7949431,3.337227008027406e-05,0.0013328429593651274
Egflam,2.1429296,0.002236628353413906,0.0351244593874375
Uaca,0.63753116,3.333736954256892e-05,0.0013328429593651274
Fras1,0.7220983,0.002226968038624737,0.035086990015069174
Ttc3,0.37713638,3.5732353672612135e-05,0.0014206440069882648
Snrpc,0.19794849,0.002234223423330541,0.035118075329327
Mrps36,0.32811126,3.5948137680753295e-05,0.0014259968926949834
Cst6,0.6147984,0.0022542972539711303,0.03533877399111032
Slc1a5,0.48358044,3.6319258239666544e-05,0.001437473705057793
Adck5,0.30164933,0.00225892825536931,0.035379809475583675
Pdgfa,0.7333188,3.666523265668954e-05,0.0014479059179236075
Gm6792,3.3383691,0.0023484753892550644,0.03655425864958304
Epb41l3,0.7035331,3.695432933626734e-05,0.0014527929069937944
Tsg101,0.25063977,0.0023228426842902216,0.03621944497873298
Rps2,0.12905641,3.749850915195147e-05,0.0014676198247822786
Stip1,0.2585903,0.0023420613359020947,0.03648674100692155
Ndufa1,0.272222,3.7736442356309466e-05,0.0014703824867570428
1700058P15Rik,2.502695,0.002451558441612201,0.0379142862787334
Nadk2,0.5708833,3.8071192649103256e-05,0.0014801439566873706
Ccl6,0.66636014,0.0024531123598087903,0.0379142862787334
Tjp3,0.4767261,3.848664395909797e-05,0.0014929929233846108
Gm15200,0.84906405,0.002526994585440021,0.03891926016646581
B3glct,0.8060459,3.871622236366192e-05,0.001498590695146764
Trp53inp1,0.52233744,0.0025366810988762607,0.03896599383789557
Krt19,0.39399087,3.912796226208055e-05,0.0015111992985308604
Gm10069,2.581088,0.002616806190630621,0.039952332917421285
Tfap4,0.59567285,3.9243934545195174e-05,0.0015123545214094623
Bambi,0.47836745,0.0026114187739581228,0.03990474966501399
Higd2a,0.22513428,4.0584326008621645e-05,0.0015605872230842629
Pfkl,0.39943275,0.002630747097326214,0.04013031140739024
Bclaf1,0.33702755,4.2952218444878104e-05,0.0016408681189822672
Stk38l,0.59014153,0.0026529001028001683,0.040319903793707736
Bri3,0.28955024,4.669597333475977e-05,0.0017723290268071995
Sh3bgrl3,0.17892995,0.002653839508304756,0.040319903793707736
Lamtor2,0.2822342,4.706611364998584e-05,0.0017825276189034507
Pias1,0.49455544,0.002705049791465838,0.04088188494589358
Acer1,1.0738419,4.776997733829091e-05,0.001801420196922288
G0s2,2.5380552,0.0027494812235366217,0.041400111736018624
Lclat1,0.762422,4.995248901264661e-05,0.0018756732679898267
Drap1,0.23953532,0.002730121948795225,0.04118148755895149
Erbb3,0.50748676,5.079182519422756e-05,0.0019000150747590272
Vta1,0.31952202,0.0028020510896711523,0.04183555123091857
Socs2,0.42241487,5.081699682107453e-05,0.0019000150747590272
Dnajc7,0.23343417,0.0028129473882330534,0.04193980057522619
Lmtk2,0.8582074,5.135225033925653e-05,0.001911104697640316
Gm15292,0.99784917,0.0028513592222556535,0.04217475509381064
Sept2,0.44391346,5.1465099902567924e-05,0.001911104697640316
Elp6,0.5919624,0.002844601015007388,0.04211596675149359
Zfp395,0.8306136,5.154860448879018e-05,0.001911104697640316
Tmem97,0.2642702,0.002853569897373292,0.04217475509381064
Ndufa5,0.31135,5.169378957379128e-05,0.0019124525561689141
Eef1a1,0.057702232,0.0028728949112473744,0.04237311923181442
Atp5d,0.163886,5.23950777134997e-05,0.0019343250013851474
Rfwd2,0.3274209,0.00288350059725157,0.042474229669322586
Atp5g2,0.12007755,5.289082665956317e-05,0.0019485335364538862
1810041H14Rik,2.1536758,0.002917032554477225,0.04271576341649085
Idh3b,0.2855681,5.443718735229327e-05,0.0020013068898365053
Aoc1,0.35136268,0.00290778835233087,0.04265322597288012
mt-Co1,0.15345934,5.638283419032936e-05,0.0020513779404278632
Eif4a3,0.2537287,0.0030033106034596667,0.043762170177940894
Nedd4,0.26073042,5.560722812178576e-05,0.002035803791216961
Vav3,0.69559306,0.003047944842485111,0.044339018805456015
Paics,0.42964557,5.5815677177057566e-05,0.0020391868919593195
Zfp574,0.74315757,0.003110228675893906,0.04494740832358849
Gsdmc4,1.6379802,6.0485268330577844e-05,0.002182561848815697
Hsph1,0.29188043,0.003134792819426021,0.04522800838733453
Fance,0.7088079,6.135966216383816e-05,0.002209576522961328
Ptpn6,0.48069695,0.003137941416089268,0.045236295738258166
Dut,0.4221037,6.189066235292163e-05,0.0022222828739211723
Sfrp5,0.30692184,0.0032534301460164284,0.04636863581179781
Prr15l,0.32637706,6.196543607929065e-05,0.0022222828739211723
Hsdl2,0.42783988,0.0032838916010372397,0.04665143662492111
Ndufa6,0.18182546,6.29679726086196e-05,0.002252497690231756
Arf1,0.1449919,0.003298143607139839,0.0467676332742584
Myb,0.572821,6.328496015227244e-05,0.002255794330133638
Cct2,0.14096373,0.003314250439060211,0.04693096129379942
Noc2l,0.527969,6.353129652483088e-05,0.0022599908377142776
Proser1,0.38958856,0.0033946314001004597,0.047537905319667166
Sqrdl,0.5962775,6.434448935798807e-05,0.0022796889344514604
B3gnt5,1.4256154,0.003479101669631191,0.04842112942638386
Blnk,0.545261,6.452746248218275e-05,0.0022815716261557293
Pla2g2f,0.6488206,0.0034676884964093342,0.0483630749756266
Srpk2,0.57450235,6.517070449399983e-05,0.002299688333480038
3010003L21Rik,0.4918222,0.003499271030425998,0.04849581215905052
Add1,0.50177044,6.571573423087616e-05,0.0023142737427639015
Pcbp1,0.1415568,0.0035034468676061812,0.048515423013745805
Mcee,0.3404768,6.756648604552784e-05,0.0023699518149262687
Tmem56,0.5727393,0.003521708931523016,0.048691574393118775
Cnep1r1,0.6034654,6.773526165996972e-05,0.0023711389504992987
Fxyd3,0.20728205,0.0035328658189619474,0.04876908958100416
Tbc1d9b,0.9219633,6.792730487438157e-05,0.0023731342516053826
2200002J24Rik,0.6345594,0.0036252230957841873,0.049567307495405985
Stag2,0.4913886,6.885790594207396e-05,0.0023913833618973627
Sel1l,0.32234952,0.003802895887320943,0.05132741123493927
Rnf43,0.82434505,6.978786942537333e-05,0.002414138246874184
Nptx1,0.5702773,0.0038297523888385335,0.05161061252228493
Ezh1,0.9184627,7.053179010748643e-05,0.002435078875361216
Vwa5b2,0.35671505,0.0038436329596104775,0.05171834762575415
Nfia,0.4780991,7.084705031237998e-05,0.002441167088508732
Psma6,0.17327653,0.0038703535361112626,0.05187926978648605
Acat1,0.4069477,7.155971251320744e-05,0.002460897902142063
Fdps,0.28631845,0.0039055510332715654,0.0521918238081226
Ptk2b,1.016405,7.290054715350935e-05,0.0025021119436105855
Mex3b,0.72224003,0.003970563274025857,0.05281961272858167
Gatad2b,0.43171036,7.32059147797249e-05,0.0025076950105733056
Dctn3,0.19233659,0.003984470697763275,0.05296452615113013
Abhd14b,0.5028976,7.42605354361481e-05,0.0025339425033386997
Hsp90b1,0.2035296,0.004128024441835998,0.05454268685442405
Hmga1-rs1,0.9889614,7.483138903409556e-05,0.0025484728672406226
Tmem206,0.5303366,0.004208866631216489,0.05540255678679204
Glod4,0.37761194,7.68568380352072e-05,0.0026073459745032746
Nbas,0.4757565,0.004354058599788464,0.05659310042461736
Smoc2,0.40183172,7.704605269338426e-05,0.002608728870868674
Eif2b5,0.3508686,0.004358990548226686,0.056615329566879195
Taz,0.49532485,7.719732394024621e-05,0.0026088241800037433
Dnajc22,0.31940466,0.004367028285407729,0.05667783460817579
Gm13157,0.82245475,7.846520605553345e-05,0.0026465817006024748
Isg20,0.43073833,0.0044697783753253825,0.05783763197390806
Fbxo5,1.1570787,8.12132930724886e-05,0.0027212225713723606
Gdpd1,0.23448484,0.004478276344529076,0.05783763197390806
2310035C23Rik,0.64828193,8.129755021740678e-05,0.0027212225713723606
Ahsa1,0.21757345,0.004510664048283923,0.05798529577212391
Cox20,0.3090173,8.181464002217939e-05,0.002733324465988134
Serpini1,0.7618751,0.004542717439913325,0.05822696832355716
Sav1,0.7693354,8.424631689575297e-05,0.0028092230110228975
Ywhae,0.123495325,0.004568167110922753,0.05845573042738124
Msh3,0.71905094,8.562519182052846e-05,0.002849794499738914
Swt1,0.2945167,0.004612898453595447,0.05891167480016918
Tnik,0.85629034,8.85667211524959e-05,0.002936571680778888
Eif1ad,0.3133364,0.0046169721213849685,0.05892087951277999
Fermt1,0.31063145,8.884537974317193e-05,0.002940263386491074
Tex30,0.3071882,0.004746014535817661,0.06024614983895047
Pitx1,0.7267972,9.009140103756614e-05,0.002964749420286797
Mob4,0.22276537,0.004747796879047964,0.06024614983895047
Nop58,0.36645243,9.125982583965351e-05,0.0029886083606865516
Tmed5,0.3282533,0.004771870784615193,0.060443910352044126
Tkt,0.31175354,9.143440712850588e-05,0.0029886083606865516
Atg4b,0.34350896,0.004791663753128385,0.06057835045591734
Cdv3,0.3931556,9.149668799006229e-05,0.0029886083606865516
Fyn,0.65084857,0.004948019341085431,0.062197098627249134
Anapc13,0.28083202,9.432698764678458e-05,0.003069644729475825
Hnrnpa1,0.14051533,0.004960088224055263,0.062304239000230965
Pik3r1,0.4493735,9.7440927491426e-05,0.003165119073580091
Chd3,0.28370684,0.005048207993890877,0.06323033433830676
Myo6,0.32557663,9.813510958179216e-05,0.003181786495721095
2900060B14Rik,1.2076248,0.005080094415322358,0.0635391453099358
Fam13a,0.5627032,9.936328372224022e-05,0.0032156740052503266
Uchl3,0.24543901,0.005097499113806602,0.06371148785698678
Cps1,0.44537657,9.961919754692349e-05,0.003218029703110453
Esd,0.14836554,0.005348229614180415,0.06592088427461175
Mcm6,0.5479498,0.00010019940614115179,0.0032308333286577254
Apobec3,0.24371205,0.005349296134729208,0.06592088427461175
