gene,p.value,logfc
Tenm3,0.0901435437339143,-19.576412
Slmo1,0.02914958330803602,-20.43359
Npas3,0.09009411132450594,-19.706074
Plscr4,0.029025579915484004,-2.1685894
Rab9,0.09003160376862462,-0.10125984
Pkn1,0.028992303619684388,-0.19208035
Amy1,0.09001687862513044,-1.1917074
Rgs16,0.029005386261043684,-20.615946
Tmod3,0.0898698536517915,-0.12564136
Tarsl2,0.028906490719381533,-0.45007828
Mad1l1,0.0898679970075069,-0.2329827
Lpp,0.02886408425285147,-0.12654437
Gm15063,0.08988447839937724,-2.466702
Cog3,0.028816114575769994,-0.18580599
Fer,0.08956355112659599,-0.20355599
Adck5,0.02878732931218602,-0.2308822
Itfg1,0.0894350807712038,-0.10845616
Pde4dip,0.028778095274642743,-0.15286908
Ube2j1,0.08936908912663107,-0.10939162
Isca2,0.028741868832022285,-0.14332394
Ccdc127,0.08929323986440105,-0.12080016
Paip2b,0.028680848750878923,-0.21177173
St14,0.08911886970801497,-0.08365817
BC016579,0.02866928735595276,-0.24999878
Ppp4r2,0.08895821991735833,-0.10140208
Zdhhc12,0.02864508052008586,-0.14440487
Hspa12b,0.08899563098787346,-19.57926
Magohb,0.02859082142545117,-0.13396487
Ndufs1,0.0889360059982879,-0.11145324
Prkcz,0.028499783228814208,-0.107884526
Gm28042,0.08883853394113188,-19.588715
Wdr33,0.0284797921297388,-0.23019893
Utp15,0.08878000568809516,-0.22667177
Bclaf1,0.028458799642882494,-0.11102689
Slc11a2,0.08876709988960486,-0.19033879
Zbed5,0.028404011479403676,-0.8409437
Atp8b5,0.08872015444617214,-19.48539
Hs1bp3,0.028370058708888306,-0.5821724
Fbxl2,0.08860317255971356,-19.517782
Hivep1,0.028363960445109578,-0.29742348
Acot3,0.08835721910035069,-2.2664897
Gm6525,0.028359067195485133,-2.2630057
Mrps25,0.08827908281779613,-0.08906969
Slc38a10,0.02829184011961231,-0.124775656
Tk1,0.08824026769217043,-0.16193382
Stk32c,0.02823907979015364,-1.6197655
D630024D03Rik,0.08808719474604926,-2.4943979
Adam18,0.028210589401259333,-2.7695718
Mphosph6,0.08801738316232414,-0.10331632
Gys1,0.028169307510713046,-0.44323844
Prpsap1,0.08775974870216763,-0.09495394
Smpdl3a,0.028112396778161113,-0.16127641
RP23-191I16.3,0.08775729016345767,-0.82337254
Hipk1,0.028091122212839548,-0.14583169
B630019K06Rik,0.08760188063821638,-0.7222136
Ccdc28a,0.02795638242262193,-0.2647713
Map2k3,0.08755049901853239,-0.08489659
Rnf187,0.027919126550794503,-0.10300035
Gm42421,0.08746285633879017,-19.345062
Mllt6,0.027900354473599173,-0.2985793
Btnl9,0.08736427531358724,-19.666592
Tmsb15b1,0.02771486661136103,-0.34223977
Gar1,0.08718729667461797,-0.090538986
1810046K07Rik,0.02772455760789177,-1.3577993
Aldh3b1,0.08711405977575438,-0.30653155
Accs,0.027643442629420645,-0.5680307
Srsf3,0.08680995991371351,-0.057847295
Nrp2,0.027597542737881883,-0.9002144
Fxyd2,0.08684784850058856,-19.518528
Lins1,0.027586509735752267,-0.44942367
Tyms,0.08672320171769402,-0.12643945
Phf11b,0.027625171292632898,-20.379255
Skil,0.08671745880202929,-0.15564312
Sart3,0.027540534972301547,-0.22246069
Tsr3,0.08670504325088753,-0.13925894
Gm27184,0.027452092931735596,-1.0930059
Ankrd61,0.08654083913441624,-19.590656
Asnsd1,0.027434142348712554,-0.1342189
Runx3,0.08652824915114335,-19.320894
Decr2,0.02740331471831591,-0.18968886
Gm826,0.08647584551349972,-19.525335
Cwc15,0.027287073609420107,-0.090566866
Gm14010,0.08643830643069254,-19.65149
Vps39,0.02719323851172792,-0.41386938
Nelfe,0.0862383434891671,-0.11063581
Gm16251,0.02723215569021083,-20.48578
Rbm11,0.0862722401722538,-19.503054
Tsc22d4,0.027143666867754573,-0.116069146
Gm17529,0.08609765138522794,-19.703861
Gm37170,0.02707108781268818,-1.9002105
Rab13,0.08590248436140024,-0.14972675
Masp2,0.02710287933479963,-20.40557
Adgrg4,0.08589616756645124,-19.397087
Zfp760,0.027033174763705564,-0.38907644
Fbxo2,0.08585205415781708,-19.611057
Zhx1,0.02700234324592857,-0.2793404
D430036J16Rik,0.08584932018405099,-19.546564
Noc3l,0.02699948667028593,-0.34337074
Btla,0.08557254499784464,-19.550634
Ift20,0.026968517345097573,-0.06899315
Sumo3,0.0854463331564351,-0.07117428
Ankra2,0.02693205384706378,-0.16907611
Gm26732,0.08549384245344879,-19.851906
Jmjd1c,0.026929329060679668,-0.18788934
Ncf4,0.08548854488098556,-19.44173
Sepw1,0.026899380769650344,-0.07922361
Colq,0.08527026456729206,-2.6054008
Lztfl1,0.026865189199036004,-0.1891392
4933407L21Rik,0.08525506201834064,-19.409462
Lrrc1,0.026836377008499702,-0.2583585
Gif,0.0851300121671523,-19.593468
Wipi1,0.02683366854570267,-0.19715211
Zfp598,0.08499337049415547,-0.14660431
Vwf,0.02677009750636125,-0.7759304
Cdk5rap3,0.0849700597106534,-0.081099935
Wiz,0.026704322566654694,-0.21179137
Ptpn7,0.08500567128960038,-19.262747
Prr29,0.02670563673191639,-2.1037846
Sall2,0.08497658528749988,-2.1229517
Rfx3,0.02660227615716897,-0.44891933
Nudt14,0.08486146852301309,-0.10941691
Sema4b,0.026527671562560026,-0.28147683
Pcyt2,0.0846946660977568,-0.098030984
Fam110b,0.026464755960490284,-0.57025194
Cebpg,0.08465088312511934,-0.08891647
Tnks,0.026458421271327158,-0.45652017
Trmt10a,0.08455925212372159,-0.23288718
Zranb1,0.026442778269885628,-0.16480124
Napa,0.0845303281660114,-0.07687027
Zfp316,0.026394361172406084,-0.60531586
Lyzl4,0.08456279026508216,-19.61735
Amdhd2,0.02631633746487378,-0.21712606
Nmnat1,0.0844242331722071,-0.286806
Zcchc7,0.026303058485884042,-0.13518704
Cyc1,0.08437111144142341,-0.056755412
Il1rap,0.02627358950945392,-0.46799907
A330041J22Rik,0.08440194147886021,-19.549881
Card10,0.026158737218334865,-0.42570964
A530040E14Rik,0.0843428604625644,-19.640188
Tmem174,0.02616474237378384,-20.386345
Mcm10,0.08408386452674872,-0.22581403
Acad12,0.026067733065680727,-0.49763134
Fkbp1a,0.08402126032218349,-0.052791715
Isg20l2,0.025983966635586917,-0.25121665
Hinfp,0.08399622853224194,-0.40985954
Mogat1,0.025981247968763263,-20.460701
Otud3,0.08388454927333139,-0.22778524
Smpd2,0.025907300126779165,-0.15069528
Olfr1532-ps1,0.08390922972835248,-19.422203
2610020C07Rik,0.025874255360041353,-0.674197
Zfp78,0.0838840081881358,-19.504843
Recql5,0.02582681718904552,-0.406569
Pter,0.0837962163449947,-0.20261273
Osbpl5,0.02582047973421513,-0.30112547
Pin1,0.08379307713904091,-0.08395738
Rab4b,0.025769558140116514,-0.5079897
Mrs2,0.08375819842867924,-0.18369132
Gm27030,0.025811433818314067,-20.262695
Gabbr2,0.08379420010374286,-19.656471
Setx,0.025751168719893382,-0.25851324
Pcdhb11,0.08375772688518307,-19.663702
Ptrf,0.02568548973158278,-0.9431386
Wdr61,0.08368790450326187,-0.08292661
Mlh3,0.025676713216413752,-0.38851637
Klf5,0.0833646923776839,-0.07217938
Kcnh8,0.0256684307961706,-0.6651878
Gm20390,0.08318315068610642,-0.6507273
Lpxn,0.025628228566723088,-1.5584861
Tmem109,0.08294564899462817,-0.13259313
Ap1b1,0.025593746510737578,-0.16332443
Heg1,0.08284757793809117,-0.6162537
Dip2c,0.025523989105118088,-0.4350945
Itga6,0.08281823032553437,-0.08256264
Stard3,0.025391782176684946,-0.1668729
Sec23ip,0.08281730445799383,-0.12182164
Rnf213,0.025381435865942478,-0.26858357
Ly6g6c,0.08274909274639286,-1.9141768
Zbtb26,0.025247998795640065,-0.44281557
Misp,0.08269674389015508,-0.07664334
1700021F05Rik,0.025202925917047685,-0.15919104
Pnp,0.08252562247594093,-0.097267225
Snx18,0.025190057369983015,-0.30277628
Rbm28,0.08235972495615496,-0.13082188
Dclre1b,0.025119298846295306,-0.3480967
Dll1,0.08233383961425829,-0.08374728
Gnb1,0.025052254656353717,-0.0874166
Prdm16,0.08222184129335737,-0.22007632
Zfp62,0.02503916450074861,-0.2744255
Hist1h4i,0.08217438550477718,-0.19712852
Neto1,0.0250380816037489,-2.4410946
Fanca,0.08211636592878163,-0.37554944
Cbx5,0.024975868356977488,-0.13581017
Nr1i3,0.08195627898254913,-0.978442
Tjp1,0.024921835177180596,-0.21466762
Ccnl2,0.08184204659509003,-0.083509155
Thumpd2,0.024901957643900432,-0.5920214
Knop1,0.08151843188080866,-0.10897858
Jarid2,0.024892282757718716,-0.18114123
Tbrg4,0.08145755578015913,-0.16484493
Abhd8,0.024881241538816802,-0.33650318
Fcrl1,0.08113867338744356,-1.8240412
Ptpn14,0.024769706029477354,-1.2696513
Ddb1,0.08058426854962929,-0.07139708
Gm9803,0.024751730491926853,-0.2443802
Ing1,0.08046901729974046,-0.116167456
Tra2a,0.024717166982389165,-0.10750045
Gm15657,0.08040551574710547,-1.2129854
Ebpl,0.024700964539024574,-0.14920571
Tdrkh,0.08038276412134158,-0.94541556
Rnpepl1,0.02461260666277917,-0.13184181
Ap1s1,0.08028105690327848,-0.07977198
Tmem194b,0.02458766863094286,-0.81210417
Gpr160,0.08020873641092614,-0.18962862
Dazl,0.024572883070438555,-1.0362216
Zcchc10,0.08015916012456775,-0.19597346
Rab6b,0.024559973991441487,-1.297174
Cklf,0.08009964216816344,-0.22498743
Gm5148,0.02453516819388239,-0.7584156
Tcerg1,0.0799070672648973,-0.12193246
Trak2,0.02452758708265255,-0.27177408
Gm13610,0.07944675602348156,-1.4978781
Prkd3,0.024514279348447944,-0.45948777
Cwc25,0.07936600764182762,-0.18840086
Tubgcp5,0.02451105350841972,-0.3028424
1700012L04Rik,0.07915443865961003,-1.7762355
Tbk1,0.02448266333149913,-0.23643339
Ftsj3,0.07903816287967104,-0.14674713
Nrn1,0.02442905597170396,-0.29719344
Cactin,0.07895206621255112,-0.17008638
Lyrm1,0.024367952852915493,-0.39550975
Ccdc18,0.07880146028940982,-0.30891216
Tspan9,0.02433699083808694,-0.50234145
Srfbp1,0.07875451438445936,-0.29343653
P2ry6,0.02431222327277046,-0.47311702
Hyou1,0.07873319630643762,-0.12932795
Rnaset2a,0.024304771661505402,-0.13063115
Nubp2,0.07867915820940313,-0.12315221
Bccip,0.024215841697509552,-0.109052286
Rfc5,0.0786760020124324,-0.16321158
2700060E02Rik,0.024187806622622106,-0.067451626
Praf2,0.07850018054148103,-0.15647787
Serhl,0.024132482555946654,-0.16604404
Unc13a,0.07831069772624756,-1.0326966
Mrps16,0.024131320048747313,-0.09137177
Fam122a,0.07813091636766004,-0.14066814
Btnl4,0.02413332575456414,-0.4525222
Pak3,0.0780762101545383,-2.3388848
Gbp7,0.024111486589105183,-0.51481616
Calm3,0.07805326155251013,-0.057540197
Gm38394,0.024094121038070477,-1.7298471
Ppcs,0.07792841481343663,-0.11988485
Cfl2,0.023993614196385796,-0.17399515
Hax1,0.07791193243834753,-0.09819989
Chrm3,0.023953785924701015,-0.45561695
Pomgnt1,0.07786642521041223,-0.17581083
Cxxc4,0.023856057741407897,-0.395076
Eaf1,0.07783986905771799,-0.22014499
Lekr1,0.02383517278742278,-0.435449
Dusp5,0.07781138317815005,-0.34112805
Itgb1,0.023783598355456896,-0.12722184
Ifnlr1,0.07780707066198131,-0.4532657
Ppp1r26,0.02369241472034017,-0.8435106
Ei24,0.07770492458641946,-0.07926957
Armcx1,0.02351854464606276,-0.52962476
Pgap1,0.07764864413351598,-0.18165484
Rnf152,0.02341503355900191,-0.3071579
Hspbp1,0.07748521982341479,-0.1383164
Nsun3,0.02339445451807773,-0.36148778
Atf7ip2,0.07737608006246978,-1.085563
Chic1,0.023330729711211216,-0.309816
Chmp5,0.0773311501475912,-0.07248961
Gm10116,0.02324471974079486,-0.107661374
Ppp4r1,0.07725795226938609,-0.19497547
C1galt1,0.023214156236392017,-0.0971613
Gm26801,0.07718697692325532,-0.40151352
Sp5,0.023207450469726432,-0.5816336
Trim46,0.07685920319927023,-0.39914665
Efna1,0.0231256312239655,-0.2642385
Ppfibp1,0.07661974066827953,-0.2327605
Rbm8a2,0.023047918943164162,-0.28615072
Sppl3,0.07652236538054057,-0.15397783
Wwc1,0.022976509280588035,-0.24414457
Spx,0.07646166720420822,-2.6542494
Zfp146,0.022957275968275348,-0.6546258
Hyal3,0.07639569616283673,-0.7637139
E230001N04Rik,0.022929654153607575,-0.8700453
Rffl,0.07635333670421023,-0.22979298
Ppip5k2,0.02291897956664597,-0.18870129
Cpe,0.07630132244356631,-0.6310568
Taf2,0.022901084093402774,-0.25073716
Hsbp1,0.07629433992595487,-0.0557061
Mxd1,0.022829876860147234,-0.31532392
Saysd1,0.07627893058745137,-0.11099462
Ier3ip1,0.022659989822294394,-0.073408775
Fam132b,0.07624557190419343,-0.19050859
Ttll1,0.022614658947549,-0.49124336
Dbnl,0.07594270458869581,-0.08861764
Cspp1,0.022481562950430845,-0.17904492
Echdc1,0.07556604590795767,-0.14480199
Ihh,0.02247237052019353,-0.17140254
Psmb1,0.07542036114571267,-0.042175766
Mycl,0.02243973059629548,-0.26015982
Scgb2b7,0.07533047995457165,-0.36338213
2310009B15Rik,0.02242000568676513,-0.17830381
Akr1b10,0.07531302102879076,-0.123605475
2810404F17Rik,0.022403402124950175,-1.5737885
2010107G23Rik,0.07526241851251503,-0.1340904
Epb41l3,0.022363101441572147,-0.2290984
Synj2bp,0.0746603439364682,-0.08862646
Smoc2,0.02231202909334157,-0.1570465
Agpat5,0.07463794956096854,-0.123171695
Trim28,0.02224037355283939,-0.12207931
Bscl2,0.07458193564538457,-0.08585935
Stox2,0.022227595672724903,-0.4179865
Pno1,0.0742176020306305,-0.118991956
Fam63a,0.02222276596347846,-0.15087968
Ctu2,0.07410422260568132,-0.16908559
Cmtm6,0.022217642487878626,-0.16488999
Mmadhc,0.07396526036960405,-0.082711875
Nrbp2,0.02220262187480105,-0.38830766
Ncor1,0.07376761623796661,-0.0688203
Rbm26,0.02215162532166918,-0.16681013
Mta3,0.0737607435350973,-0.16213246
Tmem230,0.02213261505294124,-0.15806526
1700109H08Rik,0.07366907146148965,-1.2914877
Tbc1d32,0.022080279802032282,-0.5399784
Ipo13,0.07317574000597411,-0.2621207
Kat2b,0.02203527027921522,-0.34111127
Tmem183a,0.07287373008606622,-0.062493138
1600020E01Rik,0.021959541076265902,-0.24902956
Ppm1l,0.07282228331353882,-0.29479527
Crybb3,0.021945170200280705,-0.7480482
Wfdc12,0.07278762099956394,-0.8565118
Zfp830,0.02192902438865745,-0.21899213
Ak4,0.072671489128873,-1.7660587
Irf2bpl,0.021834058538899276,-0.28098798
Lsm5,0.07265347157491922,-0.09454167
Nek4,0.02183040574784754,-0.5230808
Bst1,0.07235110557404693,-2.4226158
Slc29a3,0.021780375220907686,-0.39054814
Gm14703,0.0719842805134532,-2.7494547
Tacc2,0.021756443173781816,-0.21749173
Calcrl,0.07145252367925799,-0.47924954
Kdm4c,0.021729790442432808,-0.3331363
Fryl,0.07124862610257297,-0.080243975
Zfp955b,0.021654853252464155,-0.6927955
Polr2j,0.07121896778459809,-0.068223
Wdr11,0.02163864651916236,-0.222907
Cacul1,0.07118099631448066,-0.15498722
Bcl11b,0.021600870203967715,-0.16057478
Hmgcl,0.0708978807488939,-0.09375628
Kif26a,0.021611153005690695,-1.5162297
Klf11,0.07079461414556225,-0.45764235
9430038I01Rik,0.021583525155379032,-0.20598938
Ndufa12,0.07074154183622453,-0.055382516
Gyltl1b,0.021474977908721916,-0.406503
Psmd5,0.0706957188509,-0.138048
1700113A16Rik,0.021438633055086496,-0.4084639
Lipa,0.07060651518824496,-0.4668868
Gm26884,0.021420726911730106,-1.0406917
Pfdn6,0.07043903665999678,-0.07312838
9230105E05Rik,0.021390983786108295,-0.58753335
Scarf1,0.07043926122535589,-1.1440666
Cggbp1,0.02133448858787868,-0.12660012
A730090N16Rik,0.07043262961334067,-2.5612676
H2afj,0.02132718781580554,-0.057496734
Dda1,0.07038886881899648,-0.108035274
Kpna3,0.021287099049707384,-0.23535055
Tmem40,0.0703686193019859,-1.2280084
Lrig3,0.0212336389256182,-0.26536676
Utp23,0.07007748126383512,-0.17554206
Fam217b,0.021161520451305284,-1.1663591
Ubqln1,0.06983711748112494,-0.106622174
Krba1,0.021065172782958087,-0.51358885
Sod2,0.0698085391070508,-0.07640621
Reps2,0.021064232258018366,-0.28729337
Fam102a,0.06948609013466099,-0.15061317
Tmf1,0.02103779976534845,-0.12286766
Gm11437,0.06933143029289225,-0.5763256
Trim35,0.02102899130998557,-0.801222
Srp68,0.0692871614588634,-0.09944408
Cd83,0.02099930692056004,-0.36751065
Slc15a2,0.06913127755397035,-0.33740127
Lmtk2,0.020974805193560448,-0.2822717
0610010F05Rik,0.06901926123185559,-0.31835973
Iqgap1,0.02095997920112497,-0.11574869
Hars,0.06896908412033495,-0.12549914
Hrsp12,0.02094521247985337,-0.13157105
Iigp1,0.06897662016453217,-20.160418
Met,0.02085802528510584,-0.26506072
Raver1,0.06882599509726281,-0.1543743
Gm609,0.020847073231594584,-0.18344215
Hps6,0.06868348294316468,-0.35181534
Myl12b,0.020839968153901205,-0.08481308
Cadm1,0.06852150808631997,-0.8290831
Tmem256,0.02075927343382623,-0.09109143
Areg,0.06844763216871502,-0.80857897
Nap1l4,0.020693140083796753,-0.13901006
Elac2,0.06839397504452534,-0.18947166
A4gnt,0.020662857420111976,-0.30388242
Cdc20,0.06836061811596152,-0.18924235
Xkr4,0.020683136453070666,-2.4867148
Smn1,0.06827943992695192,-0.13533272
Pkn2,0.020652612243951443,-0.14093208
Trim72,0.0682715761960388,-1.0135107
Cttnbp2nl,0.020631379389153312,-0.3465968
Gm13199,0.0682621700161884,-1.5380889
Dyrk1a,0.020564566758038753,-0.20013794
D730045B01Rik,0.06825053966180065,-0.8983405
Arl8b,0.02049866428719706,-0.14969048
Zfp710,0.06815997637517937,-0.21169072
Ttc37,0.020478464624677794,-0.3521186
Erich2,0.06809614680436406,-0.617917
Ctso,0.020455278636978436,-0.2684558
Syvn1,0.06802274296130219,-0.11988091
Ets1,0.02044626905456075,-0.45208353
2810459M11Rik,0.06800869653784607,-0.23004529
Prrc2b,0.020429832754382572,-0.21562809
Ugdh,0.06793106463385956,-0.24162908
Ccdc181,0.020382531363724025,-0.34394026
Zfp14,0.06774773832068956,-0.99946904
Plekhg5,0.020333127094713455,-0.33635134
Frk,0.06772309696166967,-0.106916785
Crebrf,0.020285214011769463,-0.38422462
Kif20a,0.06770166160138665,-0.25890175
Gm15445,0.020305620892757986,-2.992255
Plk4,0.06764126472048071,-0.23756923
Ocrl,0.020230163230340447,-0.3661644
Ccr2,0.06762681303648385,-2.0713549
Tnip2,0.02009894499016675,-0.37248492
Mlf1,0.06745439192681377,-1.5683482
Rps6ka4,0.020063193535542107,-0.28420004
1700007L15Rik,0.06742609446175163,-0.28949812
Mrps35,0.02005677406635821,-0.11520509
Lrat,0.06727424256761404,-0.6546353
Igsf23,0.019946074058615357,-0.121159256
Cdca8,0.0671111410860032,-0.16568334
Mrgpre,0.01988807550938429,-0.500803
Uchl3,0.06701304265206288,-0.09765088
Rab17,0.019859577235473932,-0.27019045
Anks6,0.06664798307913695,-0.26138625
Pank4,0.019827229368096985,-0.46115014
S100a10,0.06658776084625519,-0.06092434
R3hdm1,0.019707483826130395,-0.14661638
Kif11,0.06654058356600571,-0.23089322
Htr1b,0.01965123562400334,-2.4603198
Aqp1,0.06645885536718289,-0.13872342
Idua,0.019501678083682018,-0.6759137
Faap24,0.06616756908392558,-0.23084258
Lyrm9,0.01949675678464318,-0.20426878
Slc39a9,0.06606921859665897,-0.13572206
Mms19,0.019488305962422237,-0.28371403
Glt8d1,0.06596036510694278,-0.19420458
Ikbke,0.01948310988703612,-0.2532952
Rhod,0.06579552930294269,-0.53721344
Eid1,0.019463261224995344,-0.16786899
Srsf6,0.0657434595726955,-0.07568522
Cbs,0.019447453624330032,-0.5150943
Rnd2,0.06571787033639918,-1.1386977
Gm28727,0.019402479858758193,-0.31488484
Mtmr4,0.06541462688647916,-0.1788159
Xdh,0.019398528418381907,-0.33954552
Tom1l1,0.06535506381188601,-0.101986624
Khdrbs1,0.019327129223094146,-0.12494423
Mep1b,0.06517905923164184,-0.39378402
Phf21b,0.019325666430340158,-0.37575632
Sult1b1,0.06495285590901569,-0.25393924
Prr14,0.019324659453238923,-0.19895624
Gm37637,0.06487408176359452,-1.4035058
Fzd6,0.019304127953693708,-0.5630687
Eny2,0.06480981183397587,-0.057003677
Tmub1,0.01927622528687713,-0.18246916
Taok3,0.06465040799395623,-0.0999995
Abi3,0.01926755753679697,-0.36709514
Pla2g4a,0.06455713954562756,-0.19362423
Extl3,0.019229961768106315,-0.28561425
Cox18,0.06454459710846536,-0.15153684
Kctd2,0.01920498274304982,-0.3010323
Slbp,0.06443749027231196,-0.10625866
Zfp217,0.019154140658447814,-0.3119763
Trmt44,0.06434735445510968,-0.42953044
Ovca2,0.01910069696908714,-0.49465427
Efcab14,0.06375948024951061,-0.105299324
Il1r1,0.019037014758269896,-2.6239927
Them7,0.06368854543686084,-1.4772968
Elmo3,0.018987922788583054,-0.23811796
Lsm4,0.06361620695907895,-0.056472678
Skap1,0.018951800086028255,-2.6287508
Krcc1,0.06359371658637046,-0.07413197
Kdm5d,0.018919377904073022,-0.23951064
Orai1,0.06348090060938452,-0.17175911
Myo1e,0.018873253370155305,-0.23496208
Ten1,0.06338443360560088,-0.07085223
Ppp3cc,0.01888032565208284,-1.582425
Rdh10,0.06329511937489019,-0.23182158
Parp14,0.018818440134583624,-0.35314405
Naa15,0.0632744441500775,-0.116611116
Ypel2,0.018785912743284342,-0.24976337
4930461G14Rik,0.06311026525762854,-3.0187585
Rbm4b,0.018765718745221868,-0.19549376
Akr1c14,0.06294981201780286,-0.18367852
Rhog,0.018718807024073737,-0.21374449
Snx7,0.06235301256017552,-0.15225948
AI413582,0.018689623538606204,-0.2126875
Mcfd2,0.0619230886919898,-0.09684414
Fzd7,0.01866749049123186,-0.59965557
Bche,0.06181474158950619,-0.2861413
Zfp652,0.01858111997398418,-0.18278053
Nr6a1,0.06180630411739731,-0.35198075
Pald1,0.01858956003670139,-2.0783324
A830052D11Rik,0.06181179417263005,-1.6880621
Nprl3,0.018564828359387456,-0.41294414
Cntd1,0.061692427174739335,-0.61687404
Cd47,0.018551269351197917,-0.12940033
Tars2,0.06140440669692358,-0.17917137
Ccdc171,0.018512524805426197,-0.7800328
Tmem252,0.06138620691246337,-0.5713469
Zfp931,0.018498135895787828,-0.421441
Chd4,0.06123135240501871,-0.09214687
Nav2,0.018448030429339846,-0.13742462
Sf3b5,0.06107684652669831,-0.06947189
Dctn1,0.018367484918672797,-0.17532913
Phospho2,0.061010287792696405,-0.16398154
Eps15l1,0.01835226543044522,-0.3342237
Asb16,0.06090049721918098,-0.45490968
Sash1,0.01830529564404724,-0.2677522
Ppm1n,0.06084740263398101,-0.5829686
Kat6a,0.01823640757137016,-0.22280449
Zfp143,0.060730831481723056,-0.27707505
Rnf113a1,0.01821316910580396,-0.3802029
Guca1b,0.060730646160203204,-0.92789376
Chst14,0.018080885629929575,-1.3756719
Eif1ad,0.06017238901215624,-0.12972598
Atraid,0.018042820657631072,-0.105480134
Mrpl47,0.059854852874927734,-0.13720198
Elovl5,0.018024702631813272,-0.2197407
Gm26764,0.0597774520878181,-2.0336788
Pon3,0.01798791162278165,-0.1914467
Arhgap8,0.05974313250089712,-0.30074322
Brd8,0.01788390547485846,-0.13854884
Gm42715,0.059665546683746636,-0.44805834
Car9,0.01783069138063609,-0.325426
Ppm1a,0.0596367788703441,-0.12350206
Zfp277,0.01779453400446748,-0.22361578
Fam13b,0.05962808988778697,-0.3174283
Adgrg7,0.017794441268975388,-0.26946652
Rbp7,0.059613630068866164,-0.2385363
Galt,0.017785875988490397,-0.2007439
Tmed8,0.059520705175973465,-0.8112005
Rpl4,0.017776583729314833,-0.03623582
Mboat2,0.05928457391791009,-0.33084413
A830039N20Rik,0.01776110291332665,-0.9733032
Ddx3x,0.05928520069563139,-0.07756108
Vps41,0.017654503721177495,-0.19072835
Tsen34,0.05906170309851137,-0.1271987
Qser1,0.01763059472366436,-0.2766863
Emp3,0.0590636630163851,-1.4334556
Xpc,0.01760449505776047,-0.36554205
Ctps,0.05902023591198161,-0.21377167
Atoh1,0.017491472795950775,-0.08599924
Dnttip1,0.058954204189624757,-0.14357051
Zmat2,0.017428849369759955,-0.11313325
Ubl4a,0.05893034533019479,-0.0903137
Abca3,0.01741704093973565,-0.26458478
Acer3,0.05877609164648905,-0.18000558
Akap7,0.01739880945005973,-0.17961621
Trappc3,0.05861357489731004,-0.11142305
Calcoco1,0.017389046298708254,-0.56930393
Tdg,0.0585279648115603,-0.12780079
Eri3,0.017314477245551654,-0.16837259
Gm42957,0.05843243805301746,-1.2671967
Dcp2,0.017301691359072346,-0.19827558
Slc28a3,0.058252135984465936,-0.6217133
Cog5,0.01729241864560829,-0.4329603
Gm3448,0.05821187524624229,-1.8349156
Slc25a36,0.01716845048869575,-0.25511113
Ddx31,0.05784524504288976,-0.34083155
Hnrnpc,0.01714244421151629,-0.08262186
Acer1,0.057811475547756126,-0.2768006
Sycn,0.017125544262327576,-0.23933168
Katnbl1,0.057404931035273055,-0.17307031
Impa2,0.017099270910765338,-0.23094039
Gm26767,0.05703567432237941,-2.104063
Rb1cc1,0.017094105047175012,-0.17487682
Peg3,0.05688773937775168,-2.0737689
Minpp1,0.01708457042838284,-0.18520907
Srpr,0.05665241143392245,-0.079706356
A930024E05Rik,0.017042503534626174,-0.80376667
Zfp68,0.05664725210623533,-0.18643227
Adam9,0.017034528140940093,-0.21228904
Hpn,0.05644376418702198,-0.35040048
Dusp28,0.016968424732166046,-0.29110107
Gclm,0.05633890714656625,-0.123771265
Tnfaip2,0.016855027107683322,-0.70881057
Pcnp,0.05623647263470778,-0.086265855
Tmem30a,0.016831452853943437,-0.1436241
Cul5,0.056133091348917356,-0.15281004
Senp7,0.01681324196754751,-0.2966417
Tor1a,0.056130835893642324,-0.12516758
Slirp,0.01667091779266481,-0.09347081
Fam53a,0.056106288059088016,-0.12645933
Atp5h,0.01661422191829268,-0.05041278
Asf1b,0.05608433383111587,-0.22019194
Zfp799,0.01660745618274739,-0.4803331
Mapre1,0.05588558682584983,-0.09267669
Jade1,0.01660421955939252,-0.17695406
Etv4,0.05568546441900212,-0.60023427
AY358078,0.016599499193333218,-1.1239582
Rapgef3os2,0.05557781103621657,-2.6492405
Inpp5b,0.016541368026081974,-0.31110772
Gdf15,0.05554763955198373,-0.765647
Tchp,0.016460133180737704,-0.51222664
Rnf144b,0.05553536902129189,-0.36286265
Hn1l,0.016444970839263183,-0.15102062
Mvb12a,0.05549332063437072,-0.08783101
Itch,0.016362473052359088,-0.15135577
Adora3,0.05548966808015837,-1.5750182
Snx1,0.016339382659848623,-0.1495582
Polr2m,0.05514220356457404,-0.09123627
1110002L01Rik,0.016301365829938897,-0.5047777
BC030870,0.05508543620045772,-0.082301304
Aamdc,0.01620249715350578,-0.12657788
Pvrl3,0.05480037838398054,-0.17688313
2810408A11Rik,0.016192558303548252,-0.520897
Spink4,0.05457905089859991,-0.07751494
Nf2,0.016064240978596305,-0.21091112
Dpy30,0.05448776502763026,-0.06764101
Snapc2,0.016054667889191125,-0.27999783
Alg14,0.05443806307056981,-0.12913895
Rab37,0.016030456718426837,-1.0504094
Fbxo30,0.0543254053130757,-0.29085928
Svip,0.016004818477290246,-0.1261194
Clstn3,0.05417185025547743,-1.8565354
Zmynd8,0.016003421278789173,-0.17739652
