,logFC,P.Value,adj.P.Val
Trim40,0.16550462,0.24843076346164916,0.4323305413261597
Igsf21,18.244637,0.19603627032281296,0.36232071712061337
Lyrm2,0.05852995,0.24890072370879085,0.4329768776217166
Rab43,0.14651659,0.19606593340783413,0.36233743272435265
Taar8b,1.6872386,0.24919491163463686,0.43340282879606823
Smagp,0.03271365,0.19627373249410282,0.36264517938375235
Trp53i13,0.15994766,0.24947358321032584,0.43375870958296786
Med26,0.13948756,0.1964344567203226,0.3628872897792912
Abhd5,0.092066504,0.24950438322727567,0.4337693437329754
Armc5,0.090279385,0.19644606997498418,0.3628872897792912
C1galt1c1,0.06121545,0.2502453981819745,0.43484454059485284
Vps9d1,0.11951463,0.1964975360005989,0.3629060641238597
Slc10a3,0.10388363,0.2502582629282462,0.43484454059485284
Sp2,0.14028546,0.19656964539999752,0.36300109064881847
Sox21,0.6505619,0.250271307322389,0.43484454059485284
Fbxo34,0.08966162,0.19659628981970376,0.3630121467901286
Galt,0.06253803,0.25062390382744854,0.4353280480339778
Efcab14,0.05181623,0.19669613547441436,0.3631202005139073
Trim38,0.7905493,0.25097659326362487,0.4358223503600555
Rtn1,0.9105244,0.19682146756990013,0.3632752494071899
Melk,0.056379844,0.25098288201466806,0.4358223503600555
Cd53,0.8976532,0.19704272502813952,0.36356906834518016
Pcolce,1.3674821,0.25129964600827814,0.4362394180585833
Gm26582,0.96151394,0.19707261452546754,0.36358604252556864
Gtf2h3,0.05677092,0.25134497649653087,0.4362394180585833
Impg2,0.85709953,0.19720038527976747,0.3637676475109096
Sertad2,0.06614217,0.2514419753216542,0.43633296155249524
Nup210l,1.1025202,0.19721244965779525,0.3637676475109096
Zfp280b,0.11247586,0.25145074270995954,0.43633296155249524
Col7a1,0.5026978,0.1973962140701646,0.36406839524086926
Lhfpl4,0.6593322,0.2516396523756714,0.43654569473130383
Ankrd16,0.09929568,0.19745913172585833,0.36414621910153305
Dbil5,0.49864793,0.25205637685313964,0.4371983900687095
Hectd3,0.08047865,0.19748595144412745,0.36415746324529397
Nek11,1.5326022,0.252073868330744,0.4371983900687095
Lrr1,0.07290309,0.19763244246821254,0.36436424233662695
3110052M02Rik,0.48242933,0.25222684076598934,0.43742053417356463
Kdm8,0.20025598,0.19786619295807026,0.36474379616617736
Atr,0.06515788,0.2525676430126209,0.4379683432663102
Ovca2,0.17041233,0.1979142516060168,0.36476861396779237
Plcg2,0.15935445,0.25262960389649297,0.4379984247498816
Eps15l1,0.110862866,0.19795100128847753,0.36478533406485064
Hist1h2bm,0.28408262,0.25370178947105015,0.4395013354076069
Ripk4,0.0970124,0.19803599822206117,0.36490370103347813
Nup54,0.060872015,0.25398679411408526,0.43960503624217667
Arel1,0.12816344,0.1981322809648322,0.36503162503896436
Atxn7l2,0.17760718,0.2540503512124339,0.43965668627197396
Gm15351,1.1037005,0.1981469681469687,0.36503162503896436
Nudt15,0.3128913,0.25431200979108487,0.43999457990142116
Dgki,2.3481827,0.19839572384029705,0.36529841314391664
Papd4,0.07048576,0.25440956434568696,0.4400767077711149
Cxx1a,0.18325792,0.19838533460388502,0.36529841314391664
Fam109b,1.6382316,0.25481999477938067,0.4404398316374601
Zfp286os,18.567892,0.1987908904347239,0.3658795484482691
Asic1,0.47409746,0.2552338177593452,0.44098104738998134
Lpar2,0.36366656,0.19902051681318098,0.3662185907809455
Tspan6,0.15995058,0.2552585906817783,0.44098104738998134
Lemd3,0.11457012,0.1990860136496671,0.36630075571831217
Ogg1,0.079446994,0.25529553860225807,0.441001523627001
Pcsk1n,0.60090876,0.19921462849847393,0.36646065807638256
Hsh2d,0.5045232,0.2554247022001594,0.44114198008778904
Rhbdf1,0.14345235,0.1992955207469872,0.36657108918639375
Gm12525,0.774485,0.255869911750226,0.4416897798808175
Spg11,0.11574426,0.19939572852803372,0.36671702118504834
Snx27,0.053781383,0.2563817129806294,0.44248633296097034
Cdc42se1,0.055392798,0.19964759725034176,0.3671034034195098
Gm8251,0.3958855,0.256474335129046,0.44258418944814437
Zbtb48,0.1289027,0.20040174348408915,0.36837446006756264
Plekhf1,0.18033823,0.25663134949376387,0.4427867162154063
Kif26b,0.7221714,0.20043347793438848,0.36839425873245574
Eci3,0.20563124,0.25735134694964745,0.44385466875514323
Zfp532,0.3954963,0.20051181081554423,0.3684636463151199
Itih3,0.84353536,0.2573856653699615,0.44387029416548907
Iah1,0.05467983,0.2006157422864392,0.36861359673772437
Kpna3,0.057482854,0.25774159635524074,0.44435328880120134
Stard6,0.85057145,0.2009108033196406,0.36911715073037576
Cpped1,0.04948559,0.257810750137241,0.4444004879350071
Gm21994,0.46873295,0.20103436351314843,0.3692669457527498
Kcnh8,0.38967425,0.25824863944006404,0.444975891377912
Bag6,0.052986674,0.20103235595185343,0.3692669457527498
Zfp598,0.057650756,0.25825970220039735,0.444975891377912
Wdr25,0.2760528,0.2011049807501877,0.3693580504518236
Gm28873,0.7484996,0.25832103531089423,0.444975891377912
Pla2g2c,1.5535562,0.20116284075570443,0.36942570807816844
Sfmbt1,0.08635885,0.25833062333337836,0.444975891377912
Bcl9l,0.11784549,0.20121813870582403,0.36945004194728304
Mtmr4,0.08608081,0.2585156216417999,0.44525090846921006
0610040J01Rik,0.058298074,0.20128903054621697,0.369541593584274
Prdx2,0.01817383,0.258900476546676,0.44580345966184365
Dusp28,0.09127223,0.2018997459995485,0.3705466565483097
Zfp788,0.13755631,0.2589125424975119,0.44580345966184365
Zfp871,0.065375306,0.20193988244301664,0.3705816159326578
Fbxw8,0.07873197,0.2590038565560619,0.4458762191147917
Zfp777,0.105185464,0.20201390295364133,0.3706787424667787
R3hdml,0.9290871,0.2590321829399065,0.4458783965915346
Trim6,0.39392218,0.20225091437670334,0.3710361539139584
3110099E03Rik,1.6239018,0.25965441689439756,0.4465994977082557
Fam110c,0.1480361,0.20318777792698975,0.37258919379328276
Sft2d1,0.043486953,0.2600109809042396,0.447125253687269
Dgka,0.107461795,0.2032034845111718,0.37258919379328276
Gm15541,0.6367437,0.26009512377442234,0.44719406075625096
Commd10,0.07962158,0.20375614723685326,0.37340264653888294
Mum1l1,0.8577771,0.2602545016152903,0.44736890901746024
RP23-4H17.3,0.737493,0.20419007306182715,0.3740469252491909
Gm5449,0.6795659,0.2603728903125209,0.447484870558624
Gm26935,0.3715416,0.20422423072235563,0.37406943718514335
Lrfn3,0.10863028,0.2606716162925862,0.4476909616370062
Fubp3,0.06927732,0.2042941709083162,0.3741206195677199
Gm4076,1.6247151,0.2606928369230081,0.4476909616370062
4930444M15Rik,2.2842774,0.2045993531416318,0.37452337841228084
Rnf138,0.051775414,0.26110481630453,0.44817297684308505
E2f5,0.079818614,0.20464698685127583,0.3745715550398365
Abhd3,0.07656127,0.2611556938930293,0.44821652590899536
Ankib1,0.08830656,0.20509050629342845,0.37530516162599376
Mast2,0.051605307,0.26146990457669933,0.4485067948011097
Rsph3b,0.19066493,0.2051155077498599,0.3753118302465939
Lrrfip2,0.0425572,0.26147813061075414,0.4485067948011097
Gm16380,0.61336845,0.2053891641503246,0.3757459016161595
Apool,0.039203774,0.26152274989746416,0.4485067948011097
Fbxo28,0.081286415,0.205416882537213,0.3757459016161595
Ubap1,0.06451336,0.2615894732451224,0.4485667265160554
Pex11b,0.06099057,0.20574594208934055,0.3763086428326375
Adcy10,1.8398658,0.26172834258197447,0.44867440323693236
Gm17334,0.6931781,0.20593876959946752,0.37662212490076413
Lgals12,0.09421254,0.26172886289090047,0.44867440323693236
Skiv2l,0.07017338,0.2059666279136799,0.37663387641280927
Tor1aip1,0.06672363,0.26204016219239623,0.4490766306033723
AV099323,0.23973952,0.20612262079093718,0.37684070070319803
Pkp1,0.06735296,0.2626801578602117,0.45004176797089795
Nphp4,1.7139937,0.20619338644840585,0.37689165592446805
Spns1,0.05823249,0.2627745351595546,0.45011569415721353
Slc18a1,0.46161976,0.20618789328828266,0.37689165592446805
Nosip,0.06673749,0.2631376635640962,0.45051813735501384
Gpr108,0.05367879,0.20641957350420684,0.37713215186712834
Slc2a7,1.8327286,0.26333419754163007,0.4508107017436985
Plcxd1,2.292264,0.2067365720195129,0.37760958113490284
Ipo11,0.07203129,0.2633831617188832,0.4508506040216185
Gm26882,0.69925535,0.20704741983941793,0.3780987539060679
Epgn,1.845631,0.2634127135934996,0.4508572724241325
Net1,0.044596724,0.207165868206168,0.37827574833613786
Mex3c,0.059410904,0.2636799356861014,0.45118281497681206
Clhc1,1.3577137,0.20720413907582363,0.3783063206212414
Slc43a2,0.1297451,0.26389232407094665,0.45150226958414424
Dynlt1b,0.37032604,0.2072694308965496,0.3783862153693191
Lgals3,0.0626723,0.26414279766761534,0.4518428291066878
Cdh24,0.8428466,0.2072922004091902,0.3783884738538173
Larp1,0.033930156,0.2645058958170817,0.45233185161478956
D230025D16Rik,0.11113842,0.20746218846913766,0.37862010987310796
Adap2os,0.6341743,0.2649840427908594,0.45295699129035333
Gm26720,1.2751422,0.2075219323275146,0.378635956643094
Gm5435,1.413939,0.2650102972380368,0.45295699129035333
Sppl2a,0.0579202,0.20769295018881434,0.37884453120905487
Tcf7l1,0.43092766,0.2650261073491955,0.45295699129035333
Ctsk,2.2428744,0.20788586968504208,0.37915707192270315
Capn12,1.1600033,0.26512942708925585,0.45308950911596746
Stat5a,0.14403932,0.2080595911800797,0.3793557995235049
Dusp9,0.46570224,0.2657451290207623,0.4540092506593288
Rusc1,0.11925538,0.20823971498045507,0.379548711827869
Zfp457,0.44472554,0.26590747532178266,0.4541982954733366
Slc4a4,0.055511557,0.20825204811072937,0.379548711827869
Alkbh1,0.047324535,0.26603278874723796,0.45436817928420764
Tnni3,1.0901303,0.2083046281753256,0.37956628275870974
Plod2,0.51371956,0.2661421612570423,0.4544633751636285
4833413G10Rik,0.30133447,0.2083712410953641,0.37964829650273024
Ube2t,0.05642678,0.2661661103502,0.4544633751636285
Taz,0.05336733,0.2085808429318894,0.37991201832940424
Mast1,0.85308313,0.26670902318689776,0.45526131278690063
Spty2d1,0.096453674,0.20864866215744313,0.37999615919709273
Sumf2,0.09454911,0.26673706688977006,0.45526131278690063
Tnfrsf13b,1.4511162,0.20880027922387137,0.38019348324537267
Ap1m1,0.08637471,0.2672527722459573,0.45600863838025124
Gm10062,2.2204235,0.20901971319274934,0.3804353619819973
Trpc1,0.53079265,0.26747250391622057,0.4562506611647975
2310015A10Rik,0.20529476,0.20900560268639226,0.3804353619819973
Tagln,1.6070576,0.2676573860895958,0.4564774112725608
Gamt,0.11198232,0.20900970450135103,0.3804353619819973
1700120K04Rik,0.84279966,0.26858151583670187,0.4577869037631777
Cog7,0.08845125,0.20932047614290175,0.3808974189124433
Tmem69,0.10306613,0.2687380913744663,0.4580093569705651
Card14,0.12649064,0.20936870459760537,0.38091274934193176
Tor4a,0.14070277,0.26886584770873007,0.45818265533218705
Hist2h2aa1,0.34454945,0.2094341208736791,0.3809651416950816
Prss30,0.22653003,0.26904530441649,0.45833734743154014
Iapp,0.5222283,0.2095257393562532,0.3810800887712107
Gm26530,1.5938718,0.26910922060873715,0.45833734743154014
Mink1,0.082645066,0.20981662148740945,0.38153016239634174
Dhtkd1,0.74027425,0.26929518571907146,0.45849814741503103
Spred1,0.08293863,0.20997009675085415,0.38176973721704704
Gm20628,0.76113063,0.2693118919716582,0.45849814741503103
Gm43689,0.95626885,0.21020932145239027,0.38216515682628327
Gm2694,1.5877655,0.26959704439420373,0.45889469790191223
Scamp4,1.6760745,0.21024306708424917,0.382186967815404
Eml5,1.3566853,0.2696356272689404,0.45891592038712736
2310030G06Rik,0.08364642,0.21041344594626935,0.3824571251152039
Kdm1b,0.092503406,0.27000790817033743,0.45934530045938704
Agrn,0.08846132,0.21055330076493423,0.38267175037151613
Slc25a22,0.09980386,0.2700186054598229,0.45934530045938704
Tmem175,0.10339281,0.21060298128363933,0.3827224601962144
Pomt2,0.113109306,0.27006622713847916,0.4593818419808822
Gm10684,1.0294393,0.21068556738226438,0.38283295167082326
Golga5,0.079913735,0.2704124570852055,0.4597927535905482
Plk5,0.83484834,0.21097798150683197,0.3832850272944855
Gm26909,0.35950267,0.270511970154387,0.4598729661916458
Ctf1,0.13084866,0.21125168444982448,0.38374259363621727
Wdr35,0.25187367,0.27086109925484275,0.46033289141250977
Rbfox2,0.086091906,0.21130679956774318,0.3837753630418832
Cnpy3,0.056781612,0.27108970610940464,0.4606768596325856
Gzmb,1.4720752,0.2113134019685462,0.3837753630418832
Msh2,0.049390666,0.27137033037349007,0.46101999377932534
Hmgcs1,0.05709095,0.2113818944550468,0.3838283147966889
Pdcd2,0.04147,0.27180539401633774,0.4616559831252742
Zbtb32,0.41485143,0.21155861718702793,0.3840931728715357
Gm16365,0.3608023,0.2718310287628335,0.4616559831252742
B230344G16Rik,1.5211464,0.21163799784146892,0.3841130008383807
Vbp1,0.041892428,0.2719211460943892,0.46173256356331066
Fam179b,0.0838006,0.21162752276053962,0.3841130008383807
Celf6,1.1034627,0.27211829414114347,0.4620226843422526
Wac,0.048713144,0.21165231816525581,0.3841130008383807
Gm37401,1.297063,0.27290732637858467,0.4629164900462348
Zbtb1,0.08997509,0.21184503569597055,0.3844230495957549
Habp2,0.43712705,0.2730911654206997,0.46309283508037785
Vsig8,0.44733787,0.21194074957575723,0.3845570255337927
Poll,0.1108836,0.27422198625381977,0.4648758406751278
Zswim4,0.28503752,0.2121406633533485,0.3848016656102459
Gm10814,0.4686193,0.2747835874395542,0.4656482142791983
Gm26801,0.83297265,0.21215801305266216,0.3848016656102459
Sec24c,0.047559008,0.2754862249166473,0.46665890017931777
Iqsec1,0.18991326,0.21223067516410876,0.3848843812857465
2310057M21Rik,0.08443699,0.2756230094037969,0.46680061143532414
Metap1d,0.07091647,0.21240049520882498,0.3850731354900115
Scarf2,1.0648776,0.27570572621320966,0.4668681072100251
Clmp,0.4361501,0.21259644878417722,0.3853886315746179
Egf,0.3346463,0.2757425644302538,0.4668681072100251
D830044I16Rik,0.51808995,0.2126439234894902,0.38543493217955765
Trim68,0.17631593,0.276120479901524,0.46732786220836764
Nampt,0.06808411,0.21294446644980425,0.38590008341986287
Ube4a,0.058667257,0.27623668325181716,0.46734449165150505
Hsf4,0.48263183,0.21310082796336738,0.3861436223757739
Rfk,0.034119755,0.2762685748987065,0.46735345270455997
Shoc2,0.06704888,0.21317825850081737,0.3862042821273055
Tmem141,0.06440101,0.27643386896527167,0.4675430586454975
Tcea2,0.5452311,0.21346976323451125,0.3866579512326727
Slc7a6,0.13064067,0.2769692140099415,0.4682682314601407
Fam161a,0.88892704,0.21347268211798728,0.3866579512326727
Mon2,0.0678074,0.2771759768687871,0.46848258550689575
Phf11c,0.30866322,0.21351406987749666,0.3866602344679882
1700028J19Rik,0.17275734,0.27739389845941137,0.4687607440741644
Pvrl4,0.43622035,0.2135279436918506,0.3866602344679882
Reg1,0.08076774,0.27795096971428407,0.469566659372151
S100z,0.79366946,0.21353995194399508,0.3866602344679882
Gm12500,0.43729338,0.2779919307267583,0.469590714088371
Gm44175,2.144255,0.21376913169034917,0.3869954621607609
Arhgap27os2,0.054641385,0.27836832848276843,0.47018133760358416
Zc2hc1a,0.20858821,0.21380311179248898,0.38701710790372984
Ppp2r5e,0.05801134,0.2785200464975774,0.47034718211627213
AA474408,0.267781,0.21397461013429372,0.3872876530940307
Gm3054,1.7615601,0.27861554496177904,0.47046324316453764
Gm10804,2.151071,0.21403290167710118,0.3873532627365292
4930540M05Rik,1.277451,0.27869286953796063,0.4705454724926046
Mettl3,0.07466647,0.21431111654092685,0.38765715398597095
RP23-430B14.2,1.5641899,0.2788627000877167,0.47060926040924284
Tnfsf15,0.8345898,0.2155752749911581,0.38966306391890776
Lrrc1,0.07227891,0.2796259009947622,0.4716254878760876
Mpv17l,0.14228173,0.2156718926958517,0.38979761085510667
Erc2,0.4305322,0.2803167983005896,0.47265468207026107
Haus8,0.058403406,0.2158423751519584,0.39006561688043656
Cyp20a1,0.08067442,0.2803826267532196,0.4727203204388687
Zxdb,0.14225693,0.21589066887321184,0.3901127736872958
Plat,0.9435108,0.2808278202078353,0.47328927635103957
Tmem62,0.18663462,0.2160535290731205,0.3903669202551868
Gng2,0.64053065,0.2809316835809189,0.4734189178718343
Ddr2,1.0579413,0.21613000354053066,0.39046494831065537
Cetn4,0.55749,0.28140138537488935,0.4740740624286195
Tmigd3,1.4542564,0.21627361530740868,0.39068423538210245
Foxq1,0.09227755,0.2816594753089201,0.47436853255751066
Ss18l1,0.21339285,0.21682330187697654,0.3915162231693495
Slc24a3,0.7445106,0.2817280225271621,0.47439694709369684
Golt1a,0.10937207,0.21700653222737762,0.39176656984093966
Txlna,0.052047696,0.2817613984287457,0.47440768943071265
Ces2d-ps,1.2631551,0.21707471328408162,0.3917689161488309
Syngr3,0.93844116,0.2820087080050102,0.47477859990151794
Vps37d,0.26115188,0.21722649143735007,0.39199482180194395
Brd7,0.038937062,0.2829408898877178,0.47592845535722256
Cxcr3,1.4147816,0.21724449835139886,0.39199482180194395
Rhod,0.16966276,0.28296462497421,0.47592845535722256
Gm12166,0.18709713,0.21734451358848506,0.392135024362469
Pou4f1,0.38560584,0.283161808345359,0.476082629365101
Pld5,0.7725995,0.21741630996464612,0.3922242906281415
Fgfr1,1.0308055,0.28317877795546453,0.476082629365101
Prima1,2.108454,0.2174879930690236,0.3923133342436822
Gpx8,1.7356733,0.2835041317816606,0.47648679161265356
Gm960,1.4936526,0.21771581188232425,0.3926770813055562
Msantd3,0.1384245,0.28430212454521986,0.47753431124312873
0610040B10Rik,0.18716916,0.21777166056002073,0.3926770813055562
Awat2,0.26818633,0.2843982443556378,0.4776118451893754
Plxdc1,1.282761,0.21782209521576948,0.3927144433391523
Gm26514,0.32546553,0.2845763222649968,0.4777739286483986
Phf11b,1.6494422,0.21796182107422116,0.39288574025410694
Tmem45b,0.032490905,0.28472288275922997,0.4779743235315197
Phkg1,0.59931785,0.2180520452800871,0.3929806838131055
Nxnl1,1.741925,0.2853529287746079,0.47884902763141557
Gmcl1,0.054861933,0.2180592185660725,0.3929806838131055
Mars2,0.06685276,0.28561985406028456,0.4791596845251915
Lca5,0.3573577,0.2181133284412949,0.39299759260728756
Chtop,0.031728376,0.28612738504877594,0.4798278974579769
Rrp36,0.0695006,0.2183509035649388,0.39334499521749555
Ptcd3,0.043301858,0.2866282438162593,0.48043858532841704
Wdfy4,2.5384696,0.21846002948047358,0.39342058803652
Gm10451,0.1331262,0.286693798048612,0.48050263358209433
Dnah2os,1.3137628,0.21856892622792468,0.3935763644434184
Mnd1,0.07269803,0.2867225624154025,0.4805050151941511
Erc1,0.09094665,0.21859218161734756,0.3935779106108247
Rnpep,0.026504438,0.2872568113131596,0.4812626508919967
Map2k7,0.085426174,0.21880620665436493,0.39392290436811334
Capza1,0.036289375,0.2873943049869289,0.48140121261417423
Slc30a10,1.0268155,0.21890384619982164,0.3940179544473487
Tspan8,0.023535911,0.2876173483432728,0.4816829946093904
Usb1,0.12238416,0.21907032496449638,0.3942368479878234
Opn3,0.15725543,0.2879584443733339,0.48220828501740004
Zfp647,2.2777517,0.2193172226541958,0.39464074889434597
Rnf123,0.09094115,0.28848727417713155,0.4830017977434006
Wdr6,0.12234771,0.2194621661483543,0.3947802892542768
Polr2k,0.030001597,0.28859501034047685,0.4831361452522816
Tfr2,1.3119174,0.219539761517002,0.3948794502700385
RP23-244C22.6,1.257452,0.28874757065308176,0.48325343419872435
Zfp825,0.09119034,0.2196378458864808,0.39501544015588247
Fam65a,0.12997462,0.2890240819990511,0.4835780436988789
