,logFC,P.Value,adj.P.Val
Psmb2,0.2627827,5.343462855086337e-19,3.130022425081074e-17
Car8,0.5179937,2.8768096619529286e-12,8.287569867130954e-11
Dbi,0.17262805,5.665718182103201e-19,3.296810119672171e-17
Pcbp2,0.14308703,3.1719885556352015e-12,9.093206343911484e-11
Cd44,0.4128481,7.231058113653401e-19,4.149285347447774e-17
Cdk6,0.27028516,3.3490705560234172e-12,9.585214475732819e-11
Mrps18b,0.38754144,7.160760535366466e-19,4.125771963540817e-17
Prkcz,0.48435098,3.3856360167282377e-12,9.65840612369567e-11
Galk1,0.4379512,8.86402510333889e-19,5.041019842749978e-17
Zfp292,0.30787557,4.60895173505757e-12,1.295889741442667e-10
Mat2a,0.33376747,9.087274488399283e-19,5.1513120833755026e-17
Slc17a4,0.6637715,4.8716078181079045e-12,1.365371039674804e-10
Adprhl1,2.9235256,1.6331608246169877e-18,9.082131383226053e-17
2200002D01Rik,0.36846915,5.383088143493512e-12,1.4991601893123849e-10
Cks1b,0.5401621,1.2151760933296713e-18,6.844323553872537e-17
Casp6,0.34832636,5.898692504646868e-12,1.6324050926639277e-10
Ssr2,0.27416724,1.3260799515581953e-18,7.44511277595277e-17
Naca,0.07692336,6.127076815011812e-12,1.6876351233574073e-10
Eef1b2,0.089314565,1.593330353063923e-18,8.888760093457879e-17
Bckdha,0.42568436,6.117661878857245e-12,1.6876351233574073e-10
Gemin6,0.59608424,1.9151728821717298e-18,1.055026114683505e-16
Fam83e,0.42328665,6.684890967046669e-12,1.8355248275611112e-10
Fen1,0.58606315,2.148789688790522e-18,1.1800212875348702e-16
Tmem184a,0.5142706,6.945829813748931e-12,1.9041976180500774e-10
Acsl3,0.6240404,3.0298185854208364e-18,1.653509378931688e-16
Nsa2,0.21200617,7.155122516841675e-12,1.9554738411890944e-10
Dph3,0.38120806,3.009913448072595e-18,1.6477635209651e-16
Gpx1,0.19532028,7.852075978680268e-12,2.1395340752423032e-10
Mettl1,0.46433976,3.456215314742687e-18,1.8803737376462302e-16
Anxa2,0.49269137,8.162587685869608e-12,2.210187263540626e-10
Ybx3,0.3531073,3.568773912041521e-18,1.9356192579106681e-16
Cnppd1,0.46238965,8.308694072337829e-12,2.246287398972195e-10
Pa2g4,0.3012216,4.747084391086895e-18,2.551086055185627e-16
Etl4,0.43891096,8.593692809079477e-12,2.3162111002140129e-10
Tmem97,0.3807835,4.820286542397682e-18,2.5825272990717824e-16
Tmem176b,0.24401766,8.700767452451435e-12,2.341479118559404e-10
Dkc1,0.4229199,5.917690104652083e-18,3.1541210811150826e-16
Slc23a3,0.4757317,8.784623856331904e-12,2.3496528923488665e-10
Cdc34,0.5064941,6.8150124244290755e-18,3.6181333333683425e-16
Khk,0.32999486,8.748696204848087e-12,2.347388962603366e-10
Uqcc2,0.33739275,7.110228525097402e-18,3.7634953575764043e-16
Vamp8,0.25066546,8.96380005228978e-12,2.393934017004381e-10
Rbp2,0.6954225,1.2649459311480955e-17,6.655357738941761e-16
Gkn1,23.466368,1.0268626238676795e-11,2.721728037590759e-10
Psmb5,0.25688857,1.2306768788156027e-17,6.494499937365342e-16
Epb41l4aos,0.3171933,9.889838317476379e-12,2.629260646792926e-10
Psma3,0.27139682,1.344019399469517e-17,7.008442999073537e-16
Ugt2b34,0.36848497,1.0835254822095378e-11,2.8546916490057284e-10
Ppan,0.46313092,1.6370818772237227e-17,8.43649261831451e-16
Pik3r1,0.28861594,1.1230227244457526e-11,2.945504229356002e-10
Gmds,0.2963585,1.6213797262076993e-17,8.380148802543499e-16
Cytip,1.8383887,1.1098146255898254e-11,2.91521261815994e-10
Fkbp2,0.33507124,2.1128021082833977e-17,1.0793102165367485e-15
Prr15,1.0190221,1.204344534140045e-11,3.1447171617300165e-10
Naa50,0.3841923,2.2809597697605777e-17,1.1618349575073227e-15
Chp1,0.3000603,1.2732910232439412e-11,3.3099915904535176e-10
Lsm2,0.37501824,2.3736254141158866e-17,1.2055410231866613e-15
Ifi27l2b,0.2907044,1.49488249502426e-11,3.880291002224715e-10
Rpa2,0.5085869,2.908736633350418e-17,1.4688284154559454e-15
Rnasel,0.5776561,1.5412389626514914e-11,3.994718626943165e-10
Sfn,0.4834719,3.0055472212647145e-17,1.5047430575294822e-15
Cd1d1,1.2960099,1.5582706628206605e-11,4.0329146329524985e-10
Eci2,0.37787125,2.991374129297811e-17,1.501926216404298e-15
Glmp,0.40013257,1.5958297975819383e-11,4.1240466224863825e-10
Hmgn1,0.19522731,2.9220398040122985e-17,1.4713182084787428e-15
Eif1,0.09091348,1.6487571182434745e-11,4.254568111437971e-10
Ydjc,0.55766076,3.18111124946511e-17,1.5836166568512855e-15
Cdc42ep5,0.29140568,1.7002277601204497e-11,4.3745391549921905e-10
Stmn1,0.28205836,3.366666057595114e-17,1.6665471163413786e-15
Eif3f,0.09712223,1.847982786045295e-11,4.713294847485336e-10
Ppih,0.41551438,3.587200965579217e-17,1.7707270384304374e-15
Mcf2l,0.89124787,1.866796139672842e-11,4.754378052532007e-10
Uchl3,0.3986903,3.6285999528009655e-17,1.7861452932933157e-15
Svip,0.42892036,2.0625756496473426e-11,5.237809521857334e-10
Gpatch4,0.43050873,4.284774281509034e-17,2.1016712936553296e-15
Clca3a2,0.5109314,2.1041081643557864e-11,5.334333940447835e-10
Cnbp,0.22554491,4.962043144764719e-17,2.4221662273041783e-15
Chst2,1.4827211,2.1066566634443736e-11,5.334333940447835e-10
Phgdh,0.45581993,5.814949249412545e-17,2.807310526371611e-15
Ppfibp2,0.6561449,2.1599762617709795e-11,5.450288773721841e-10
Pdss1,0.522279,5.992183348821749e-17,2.8849489859957427e-15
Kdelr1,0.26193833,2.3060994673705723e-11,5.805886237837116e-10
Cfi,0.82869226,7.477171680885269e-17,3.5705526616357835e-15
Cln3,0.7209872,2.700955955296824e-11,6.74203110829987e-10
Phb,0.32505494,7.080205789579678e-17,3.3902031700349777e-15
Btf3l4,0.29522777,2.7935062391151826e-11,6.949711779770321e-10
Edf1,0.20765485,8.465144942557894e-17,4.0096493820908325e-15
Mgam,0.29442737,3.946594361381959e-11,9.699790589169953e-10
Timm13,0.21411714,8.827378966203501e-17,4.169987380997154e-15
Nav2,0.4270349,4.0444580770938404e-11,9.91258881293864e-10
Rbbp7,0.32625955,9.535271874634634e-17,4.492314548336579e-15
Sdf2,0.3445467,4.126019940895079e-11,1.0095674530433417e-09
Psmb6,0.22194314,9.642229541622798e-17,4.520761353458025e-15
Zbtb20,0.40327877,4.135282087857552e-11,1.0095674530433417e-09
Pex11a,0.6726819,1.051763753107654e-16,4.915596923766171e-15
Higd2a,0.16675647,4.315132704663269e-11,1.0517313040089824e-09
Shmt2,0.522262,1.0798720136418016e-16,5.03357848693034e-15
Kdm5b,0.58551204,4.424172938001318e-11,1.0768142803254455e-09
Asb4,1.8699046,1.3619333975219894e-16,6.265250155668566e-15
Nono,0.20352605,4.593183759420373e-11,1.1133243890247478e-09
Mrpl57,0.30624494,1.1556143355473445e-16,5.372383787982403e-15
Trp53inp1,1.1477854,4.495657001957779e-11,1.091618512759994e-09
Lgals2,0.14013554,1.1702607795042776e-16,5.426119440165876e-15
Ctss,0.42590594,4.8379208818494725e-11,1.169419307520506e-09
2700094K13Rik,0.33097795,1.219181299456684e-16,5.638071835619028e-15
Tspan17,0.9658974,5.258947707103389e-11,1.2659655898209296e-09
Mrpl28,0.2809316,1.270528841384262e-16,5.860105860799379e-15
Btf3,0.08117755,5.7178802645536994e-11,1.3708091390041221e-09
Dnajc9,0.42597157,1.452697112328205e-16,6.630713338946376e-15
Fhdc1,0.72379357,5.952528057232715e-11,1.4212469504042189e-09
Stip1,0.39908227,1.6702280563931619e-16,7.58421644315169e-15
Nrp1,1.3329469,6.478861497110716e-11,1.5406364423373018e-09
Psme3,0.42336592,1.8272419974275983e-16,8.254530493777682e-15
Cyp2e1,0.47964567,7.548299619755726e-11,1.7757198021146904e-09
Ube2m,0.46572146,1.9488019935551485e-16,8.767726838276354e-15
Cat,0.3446111,8.583598786380741e-11,2.0111944196409166e-09
Tmed10,0.25243795,2.1127130353794923e-16,9.47109851293975e-15
Cdkn1b,0.47873735,9.273710651480837e-11,2.161364950642875e-09
Emc8,0.41054973,2.316944763109109e-16,1.0333926477694512e-14
Wls,0.39941576,1.0664356124083298e-10,2.4658517127436287e-09
Mrps7,0.33485517,2.418661497570566e-16,1.076028822703989e-14
Abhd11os,0.35766587,1.075438496400867e-10,2.4834008800594525e-09
Pbk,0.6379547,2.514677835373688e-16,1.1159200404298439e-14
Coro1b,0.32203794,1.0813591290482316e-10,2.4937957972131984e-09
Agr2,0.32592613,2.6696304561575277e-16,1.181698136172701e-14
Rpl13-ps3,0.23214845,1.0988626385329586e-10,2.5275278988140943e-09
Dnajc2,0.33447278,2.877494553012692e-16,1.2673236035110784e-14
Scn2b,0.566765,1.155974274911633e-10,2.6519498607078494e-09
Eif1ad,0.48445642,3.028670839742799e-16,1.3272526849576113e-14
Igf2bp2,0.5177576,1.213254878126533e-10,2.7761104131923913e-09
Psmd7,0.32597902,2.997608029146402e-16,1.3169241474047429e-14
Tifa,0.38291028,1.2765554163004794e-10,2.909586035103544e-09
Minos1,0.19437747,3.3726104134299165e-16,1.4706422529827274e-14
Camk2n1,0.37355274,1.325535123120082e-10,3.017309419506373e-09
Mt1,0.28453568,3.3562122714064215e-16,1.4671322946623144e-14
Rps21,0.07119244,1.4008809605235295e-10,3.1682987283500624e-09
Mrpl17,0.33381066,3.492414179612106e-16,1.5191137222357312e-14
Arrdc4,0.6482707,1.3874367639557962e-10,3.1419363728086605e-09
Pno1,0.4961735,3.824663536671339e-16,1.6595262303685294e-14
S100a11,0.31566593,1.407475565742076e-10,3.179121865910733e-09
Cdv3,0.34326726,4.580499697908289e-16,1.9825891919049846e-14
Hes1,0.29817566,1.4371038810335751e-10,3.2355695771157594e-09
Apex1,0.31070217,4.664995741015764e-16,2.0142007409550374e-14
Pold4,0.4991988,1.4563148704683373e-10,3.2642629105535828e-09
Scarb1,1.6778897,6.705512824188308e-16,2.874048216084418e-14
Dnase1,1.5926489,1.8916513996235717e-10,4.207846841213295e-09
Ndufaf4,0.41783273,6.767908335754648e-16,2.886710028743117e-14
Casp4,0.6532681,1.946136938170101e-10,4.323573250880302e-09
mt-Co2,0.101171955,7.005530807922581e-16,2.9808279149545645e-14
Rps26-ps1,0.21509524,1.9890592740581199e-10,4.413350836240321e-09
Sfrp5,0.47602,7.108097562100501e-16,3.017164213980485e-14
Stra6l,0.7055346,2.0801898640898009e-10,4.598135406496864e-09
Bdh1,0.36843073,8.132094591274122e-16,3.4352235156841384e-14
Igfbp7,3.1670895,2.1290736487967478e-10,4.694380330025753e-09
H2afx,0.5153449,8.302025483670674e-16,3.4985969742097064e-14
Pitpnc1,1.1973766,2.431873246552518e-10,5.315336885779527e-09
Pfn1,0.15190396,8.753874080333439e-16,3.671404038513115e-14
Sectm1b,0.64571935,2.8242254423451885e-10,6.127174530658271e-09
Fkbp3,0.29485285,9.511700048237555e-16,3.979740593992347e-14
Mrpl9,0.27889562,2.9870692242223276e-10,6.4724744114992554e-09
Dnmt1,0.5208054,1.0055261970006955e-15,4.197176213751359e-14
Insr,0.5973638,2.9955747214100057e-10,6.482910662480053e-09
Dhfr,0.519982,1.0280305416031308e-15,4.280943295637871e-14
Krt7,0.3183579,3.042252252328022e-10,6.575830114410865e-09
Lsm3,0.3393236,1.0930712317152199e-15,4.5410261831989505e-14
Gkn2,23.41313,3.1525445835082193e-10,6.805855769777634e-09
Nasp,0.37910905,1.2627887753072033e-15,5.209151912787203e-14
Ttc3,0.3245851,3.345194883006144e-10,7.212896893137051e-09
Rfc5,0.54695356,1.330263778102656e-15,5.4618517225696204e-14
Gm36945,0.7133137,3.3976498733977875e-10,7.308066245436881e-09
Bri3bp,0.44921708,1.355555317847181e-15,5.552721119004315e-14
Ccdc28b,0.80081993,3.6575449245109445e-10,7.800247203693062e-09
mt-Nd4,0.10751125,1.5556924702019598e-15,6.342966073981216e-14
Lman2l,0.6059928,3.7691318143421315e-10,8.009063285784072e-09
Nxt1,0.43434247,1.673110785426561e-15,6.772350227719925e-14
Fxyd3,0.322149,4.5824386208621236e-10,9.620931168985675e-09
Ifrd2,0.37229666,1.6716535205552122e-15,6.772350227719925e-14
Prkcd,0.49816734,4.652817189275172e-10,9.745406015152871e-09
Pebp1,0.1452481,1.6764197058317688e-15,6.772350227719925e-14
Acsm3,0.5314356,4.802898355269936e-10,1.004777771394745e-08
Crls1,0.5306647,1.850002437241472e-15,7.439380510216107e-14
Nptn,0.49111393,5.335139522916552e-10,1.1095196075291428e-08
Aimp2,0.40272158,1.967962684328077e-15,7.895663984405776e-14
Fam234a,0.40864953,5.353027376622502e-10,1.1119237599218349e-08
Spc24,0.5214267,2.096530200708022e-15,8.392329206615507e-14
Prkra,0.3857331,5.467130131077167e-10,1.134284271468938e-08
Srrt,0.4172294,2.1138174913399897e-15,8.442298812572191e-14
Abcc2,0.89393497,5.672174863095128e-10,1.174053343570915e-08
Dnajc21,0.50934905,2.600965930293228e-15,1.0317556273824581e-13
Nedd4,0.2046561,5.832514040641074e-10,1.20582081454336e-08
Dpy30,0.2648592,2.5445182093958593e-15,1.0116474772333357e-13
Limk2,0.2962474,6.634634100257111e-10,1.3652274595294873e-08
Mrpl41,0.3494748,2.9163773151392055e-15,1.15426798556174e-13
Mettl20,0.4419882,6.667354649455706e-10,1.3703558275425158e-08
Pgam1,0.28258464,2.935783485017856e-15,1.159337599600422e-13
Lxn,0.5029406,7.789136173328139e-10,1.593463212734521e-08
Dmbt1,0.62521607,3.208133309896111e-15,1.2556019299510993e-13
Usp3,0.32204232,8.419262802628597e-10,1.712403995724448e-08
Mpp6,0.45122138,3.801127909919094e-15,1.484382683577961e-13
Ccpg1os,0.5550768,8.839737373725395e-10,1.791703631700996e-08
Grpel1,0.27722022,3.874522317849895e-15,1.509689150589273e-13
Sqrdl,0.39526662,9.254905221478529e-10,1.8715356669394958e-08
Ccl6,0.906207,4.791865574658068e-15,1.8385906930887822e-13
Thra,0.27593917,9.729091760942837e-10,1.9629084904138744e-08
Stra13,0.31540498,4.690701389132405e-15,1.8037132496985504e-13
Cxxc5,1.0733075,9.91305534201515e-10,1.9977307514361494e-08
Aen,0.524506,5.135514074875434e-15,1.966152262261133e-13
Rreb1,0.4465,1.2085302047191039e-09,2.413352419037365e-08
Smc2,0.51078194,5.540114117883404e-15,2.111853045413559e-13
Nfia,0.31617114,1.2568355095661812e-09,2.5069659942799663e-08
Tsfm,0.36916697,5.770149041861721e-15,2.1947798509228576e-13
Gabarapl1,0.63670444,1.353536225350936e-09,2.6906891502366515e-08
Nudcd2,0.3653766,5.9364665579239735e-15,2.2483087677240946e-13
Tff1,23.143948,1.480910089740615e-09,2.9372497750577682e-08
Glrx5,0.27230975,5.996769611114616e-15,2.2662630618519817e-13
Eif3h,0.10001136,1.5339900647306336e-09,3.0322618006199577e-08
Psmb4,0.22883745,5.927884139778149e-15,2.2483087677240946e-13
Cd38,0.35232842,1.538827339583631e-09,3.034995829237166e-08
Wdr18,0.44880083,6.5018698000465106e-15,2.45187463511196e-13
Npepps,0.25558394,1.5699745875346007e-09,3.091410302918504e-08
Hadha,0.30563018,6.517007264453669e-15,2.452320528013797e-13
Eif3k,0.11205512,1.6641841421838647e-09,3.260279590924978e-08
St3gal6,0.48744032,7.200747308820266e-15,2.7038190696132165e-13
Lima1,0.24426483,2.1107997618931997e-09,4.0986833387568175e-08
Zmynd19,0.6262462,7.56818916645795e-15,2.835731092157048e-13
Klhl24,0.5141829,2.1039955995469528e-09,4.0942645426689274e-08
Tmem252,0.88798743,9.405575079233373e-15,3.494379933770995e-13
Rpl29,0.047452778,2.132180314364788e-09,4.135629653899826e-08
Agpat5,0.43872663,1.2294584378229836e-14,4.529407364331927e-13
Igf1r,0.4193454,2.1471806394723568e-09,4.155551253022877e-08
Gart,0.4122679,1.228633914868056e-14,4.529407364331927e-13
Efna1,0.40136844,2.2339548727747717e-09,4.318733661085925e-08
Dnajc19,0.29602975,1.2214352300316819e-14,4.518796062599315e-13
Adh1,0.5822552,2.2831867291790344e-09,4.4090593837212275e-08
Psma4,0.2506368,1.2822656996655043e-14,4.714070113017136e-13
Zfand1,0.3554719,2.407168568973916e-09,4.633206271914417e-08
Defa3,0.9015352,1.406927534282519e-14,5.140111758824679e-13
Hmga1,0.28082183,2.757247005371835e-09,5.2896399154366e-08
Pin1,0.35908043,1.3584191097538712e-14,4.983611485533356e-13
Irgm1,0.7216027,2.7753721179392007e-09,5.318605695588394e-08
Mrpl42,0.20250401,1.4002494614501404e-14,5.126371622096524e-13
Brk1,0.19533761,2.891179143357541e-09,5.510487102627122e-08
Exosc5,0.36213994,1.4205282842066054e-14,5.179033929120887e-13
Tle3,0.53263515,2.8707959051547265e-09,5.477578332386971e-08
Maoa,0.447697,1.4589601257388732e-14,5.29717072099364e-13
Gm9493,0.18155348,2.920193027032603e-09,5.5597564533092017e-08
Hpdl,1.128234,1.9090511554887654e-14,6.888656253676402e-13
Ppard,0.4390397,3.2160205206099854e-09,6.09656187795893e-08
Birc5,0.55401915,1.9549065760124195e-14,7.025270605371421e-13
Blnk,0.3711163,3.4180274133861166e-09,6.430941727562551e-08
Lsm6,0.2785862,1.919989380084782e-14,6.913928970538909e-13
AI480526,0.7198043,3.6165150539680225e-09,6.797114336190381e-08
Hsd17b4,0.3938771,2.0474270010536886e-14,7.342741773370707e-13
Adh6a,0.77082175,3.637500771043206e-09,6.82925224888272e-08
Akr1b8,1.6978605,2.340364351036193e-14,8.359191613975411e-13
Hadh,0.16326381,4.0384547531668615e-09,7.486051200147811e-08
Mrpl54,0.27978203,2.6091118853876227e-14,9.225336652297122e-13
Fam49a,0.9176627,4.285478922071027e-09,7.902279233741255e-08
Rcl1,0.46487817,2.891709847885484e-14,1.018357057252337e-12
Rplp1,0.044000246,4.37750156073291e-09,8.063504709303924e-08
Parp1,0.42222148,2.9112134927488697e-14,1.0231750941615178e-12
Rps13,0.044720054,4.407110453417132e-09,8.109544711821912e-08
Slbp,0.3765195,2.886675360298487e-14,1.018357057252337e-12
Pnpla2,0.31149098,4.53809273492132e-09,8.341830923720959e-08
Ly6e,0.36908627,2.927371584437719e-14,1.0268004162340127e-12
Rplp0,0.043487586,4.6522827781043415e-09,8.52498073614469e-08
Eif2s1,0.32376257,3.0163872451513814e-14,1.0559157979889488e-12
Dct,0.85052675,4.976580381894293e-09,9.109734067815459e-08
Mrpl51,0.27883822,3.128143654401516e-14,1.0928602075307722e-12
Pde4d,0.5552831,5.212747430683822e-09,9.532113485890407e-08
Mars,0.67727584,3.304555546497142e-14,1.152201480527664e-12
Fosl2,0.48865288,5.345268110246184e-09,9.754142938873956e-08
Nt5c,0.23174207,3.5176755911858916e-14,1.221662315492286e-12
Itm2b,0.1647195,5.581524775657634e-09,1.017470278865473e-07
Nsun2,0.35446993,3.678856811176231e-14,1.2726092665905494e-12
Ube2b,0.2119287,5.645666243485055e-09,1.0270320175648332e-07
Bsg,0.15261784,3.634745227669161e-14,1.2598299385765318e-12
Tnpo2,0.6925633,5.610432663083847e-09,1.0216801366670719e-07
Hells,0.46362576,3.708072537195144e-14,1.2801956521833057e-12
Calml4,0.1317364,5.820779872896638e-09,1.0577928097871005e-07
Clca4b,0.45357138,4.3050636120851215e-14,1.4775953682650749e-12
Cblc,0.429441,5.893937358159386e-09,1.0677006721095905e-07
Cbx5,0.3775038,4.2951077758476423e-14,1.4770631887469788e-12
Ghr,0.50656366,5.899603668232017e-09,1.0677006721095905e-07
Dnph1,0.59655213,4.435924081563323e-14,1.5195417911366917e-12
Dynlt1c,0.4088368,6.161471848013399e-09,1.1093805818149535e-07
Me1,1.8057996,4.981502020945879e-14,1.6977837298963312e-12
Sox4,0.23469695,6.634124783793595e-09,1.1896068859755596e-07
Uqcrc1,0.22849639,4.2929170853651564e-14,1.4770631887469788e-12
Rap1gap2,0.59935325,7.286006272662061e-09,1.299867900807009e-07
H2-K1,0.25734967,4.914449523225127e-14,1.680187188164108e-12
Msrb1,0.2921825,7.925350425844619e-09,1.408212164139206e-07
Jund,0.3749738,4.98524102103515e-14,1.6977837298963312e-12
Sp5,0.37461352,7.89923867825206e-09,1.4049931304951767e-07
Cdk5rap1,0.88117963,5.963345594764968e-14,2.0269607763405178e-12
Ip6k1,0.6051103,7.869730920539127e-09,1.4011629327926453e-07
Gjb3,0.7790298,6.220934855116116e-14,2.1104341353080213e-12
Id2,0.42700303,7.96304827017955e-09,1.4134812853723763e-07
Grwd1,0.5010983,7.30779400416711e-14,2.474371176015966e-12
F11r,0.3346106,8.266016530314303e-09,1.465779096742818e-07
Coq7,0.37644255,8.593221178967494e-14,2.9040129957306878e-12
Mbnl2,0.29615623,8.629157026839114e-09,1.5270914041555262e-07
Pgls,0.20263657,8.668104035853168e-14,2.9236965877552347e-12
Bcam,1.0763673,8.699112802426768e-09,1.5356465132112418e-07
Tk1,0.53018206,9.391458694795062e-14,3.149543962664764e-12
Lpp,0.31924027,9.437270367938483e-09,1.6584115217578298e-07
Ssr4,0.15672487,9.622185621417598e-14,3.2207746271461226e-12
Fam89a,1.4047861,9.591965852096554e-09,1.6839122469419854e-07
Atad2,0.5821567,1.1363027017209752e-13,3.774715950348336e-12
Aimp1,0.19279778,1.0861051675014959e-08,1.8897154562875038e-07
Hist1h2ap,0.6761159,1.1701775216492988e-13,3.872604442173847e-12
Cuedc1,0.90305334,1.278693140178244e-08,2.2160231313956887e-07
Sumo2,0.16169406,1.1758160655567803e-13,3.883950323313778e-12
Hdac5,0.6269431,1.2945907194924068e-08,2.2413638141517306e-07
Rpl5,0.069704145,1.332528414484634e-13,4.385116447142037e-12
Adck3,0.32791924,1.3450663646879389e-08,2.324174161913584e-07
Rpn1,0.3040838,1.3478593289375686e-13,4.427277006994373e-12
Gm13157,0.5332765,1.4718405674952463e-08,2.520921471013057e-07
Calm1,0.1286485,1.3896312165159702e-13,4.547484053600585e-12
Rnf43,0.34009555,1.5103360502732774e-08,2.5793134510643635e-07
Bop1,0.50076026,1.6990740295715173e-13,5.539485699751442e-12
Smarcd2,0.23919633,1.5897046717010453e-08,2.706965135252177e-07
Cenpv,0.27300885,1.7153070499325674e-13,5.582053849715742e-12
Stap2,0.53263795,1.6445687665937118e-08,2.792271201483217e-07
Ccdc124,0.37257674,1.828440643474356e-13,5.939221336002747e-12
2610528J11Rik,0.2837817,1.8151210622758517e-08,3.067031002632071e-07
Ebna1bp2,0.32536837,1.9323265568267817e-13,6.265087561460707e-12
Rpl9,0.04305057,1.827557804548955e-08,3.084397869713e-07
Mrfap1,0.18883309,1.9437289143251072e-13,6.290450867667608e-12
Hint2,0.19663116,1.8306646435501387e-08,3.084397869713e-07
Mrpl40,0.33932114,2.0410466986634888e-13,6.5932561830171855e-12
