"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Sdr39u1",74.9563832645644,-0.0546139923589554,0.257472115509976,-0.212116144114407,0.832016425089252,0.99968310042788
"Parp4",70.9697950057203,-0.151335770281307,0.245834139466571,-0.6156011146771,0.538157815417951,0.99968310042788
"Mphosph8",242.167211014435,0.0775761526245243,0.136002742261731,0.570401385548776,0.568405490043236,0.99968310042788
"Zmym5",181.992570899743,-0.0718128580659039,0.153627560202863,-0.467447754628636,0.640179563053398,0.99968310042788
"Zmym2",85.0859158699861,-0.341161816784388,0.227011568061317,-1.50283890683597,0.132880590276391,0.99968310042788
"Gjb2",73.0554323350452,0.151244598584279,0.256056484868471,0.590668885663914,0.554742299408213,0.99968310042788
"Cryl1",388.301207089343,-0.0341689060108912,0.108300879782485,-0.31549980092052,0.752382202190795,0.99968310042788
"N6amt2",346.381267385488,-0.00928336331193216,0.11319003454703,-0.0820157299985185,0.934634204866965,0.99968310042788
"Sap18",910.688163738318,0.0400432274569428,0.073947349011409,0.541509979631112,0.588156120941363,0.99968310042788
"Mrpl57",1004.12428115065,0.0904093623448035,0.0757584568400465,1.19338970348473,0.232716785606314,0.99968310042788
"Zdhhc20",248.079874222214,-0.0187183845585151,0.138326437650545,-0.135320368806168,0.89235858122094,0.99968310042788
"Micu2",218.959863437346,0.025936119057013,0.156213306360382,0.166030152368575,0.868133221321827,0.99968310042788
"Rcbtb1",236.32209187081,-0.204577566297925,0.147645921312193,-1.3855957853746,0.165870365900662,0.99968310042788
"Cab39l",240.20193080696,-0.0253931309744556,0.134329954052585,-0.189035507036019,0.850064987872825,0.99968310042788
"Cdadc1",87.0692741853714,0.0942140516366437,0.240063015762848,0.39245550314054,0.694721682910834,0.99968310042788
"Shisa2",94.3935693472083,-0.34489425027495,0.219264831754186,-1.57295744837734,0.115728671406185,0.99968310042788
"Atp8a2",61.0324470382303,0.436111176853929,0.266153762274342,1.6385685219223,0.101303152546511,0.99968310042788
"Mtmr6",108.74416660699,-0.17467441071194,0.197033686064217,-0.886520544791562,0.375337088284433,0.99968310042788
"Spata13",79.1869361036829,-0.0194561055900306,0.230852956858325,-0.0842792132914756,0.932834438984514,0.99968310042788
"Mipep",87.8402067622326,-0.0021876194440223,0.219235835900622,-0.00997838439612552,0.992038533266887,0.99968310042788
"Ebpl",286.588802893475,-0.120199908378802,0.126726676044677,-0.948497286683552,0.342876353461007,0.99968310042788
"Kpna3",110.252771829475,-0.188129266698386,0.202667414559048,-0.928265982509852,0.353269615139022,0.99968310042788
"Spryd7",147.769497594164,0.0629135232079561,0.173820026877238,0.361946343803003,0.717392127112775,0.99968310042788
"Rnaseh2b",274.539015392925,-0.108671224241601,0.133865253671996,-0.811795602373962,0.41690892587652,0.99968310042788
"Ctsb",674.88619202148,0.051461110322441,0.0868656026187167,0.592422187506391,0.553567912442053,0.99968310042788
